Date,Fidelity Core DividendEtf_Open_average,Fidelity Core DividendEtf_Open_max,Fidelity Core DividendEtf_Open_min,Fidelity Core DividendEtf_Open_volatility,Fidelity Core DividendEtf_Open_change,Fidelity Core DividendEtf_High_average,Fidelity Core DividendEtf_High_max,Fidelity Core DividendEtf_High_min,Fidelity Core DividendEtf_High_volatility,Fidelity Core DividendEtf_High_change,Fidelity Core DividendEtf_Low_average,Fidelity Core DividendEtf_Low_max,Fidelity Core DividendEtf_Low_min,Fidelity Core DividendEtf_Low_volatility,Fidelity Core DividendEtf_Low_change,Fidelity Core DividendEtf_Close_average,Fidelity Core DividendEtf_Close_max,Fidelity Core DividendEtf_Close_min,Fidelity Core DividendEtf_Close_volatility,Fidelity Core DividendEtf_Close_change
2018-04-29,28.38,28.38,28.38,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2018-05-06,29.36,29.36,29.36,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2018-05-13,29.29,29.29,29.29,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2018-05-20,29.32,29.32,29.32,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.23,29.23,29.23,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2018-05-27,29.44,29.44,29.44,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2018-06-03,29.72,29.72,29.72,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2018-06-10,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.36,29.36,29.36,0.0,0.0
2018-06-17,29.49,29.49,29.49,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2018-06-24,29.29,29.29,29.29,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2018-07-01,29.49,29.49,29.49,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.49,29.49,29.49,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2018-07-08,29.83,29.83,29.83,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2018-07-15,29.9,29.9,29.9,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2018-07-22,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2018-07-29,30.23,30.23,30.23,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2018-08-05,30.35,30.35,30.35,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-08-12,30.6,30.6,30.6,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2018-08-19,30.81,30.81,30.81,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2018-08-26,30.96,30.96,30.96,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2018-09-02,30.75,30.75,30.75,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2018-09-09,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2018-09-16,30.93,30.93,30.93,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2018-09-23,30.5,30.5,30.5,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-09-30,30.76,30.76,30.76,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2018-10-07,29.67,29.67,29.67,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2018-10-14,29.72,29.72,29.72,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.8,29.8,29.8,0.0,0.0
2018-10-21,29.01,29.01,29.01,0.0,0.0,29.08,29.08,29.08,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2018-10-28,29.85,29.85,29.85,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2018-11-04,30.23,30.23,30.23,0.0,0.0,30.23,30.23,30.23,0.0,0.0,29.93,29.93,29.93,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2018-11-11,29.67,29.67,29.67,0.0,0.0,29.96,29.96,29.96,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2018-11-18,29.07,29.07,29.07,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2018-11-25,29.9,29.9,29.9,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.86,29.86,29.86,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2018-12-02,29.63,29.63,29.63,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.17,29.17,29.17,0.0,0.0
2018-12-09,28.87,28.87,28.87,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2018-12-16,27.01,27.01,27.01,0.0,0.0,27.57,27.57,27.57,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2018-12-23,27.31,27.31,27.31,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2018-12-30,27.41,27.41,27.41,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.34,27.34,27.34,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-01-06,28.27,28.27,28.27,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-01-13,28.94,28.94,28.94,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.94,28.94,28.94,0.0,0.0
2019-01-20,28.94,28.94,28.94,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.94,28.94,28.94,0.0,0.0
2019-01-27,29.46,29.46,29.46,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.4,29.4,29.4,0.0,0.0
2019-02-03,29.31,29.31,29.31,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2019-02-10,29.67,29.67,29.67,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2019-02-17,29.82,29.82,29.82,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2019-02-24,29.89,29.89,29.89,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-03-03,29.5,29.5,29.5,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.32,29.32,29.32,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-03-10,29.87,29.87,29.87,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-03-17,30.06,30.06,30.06,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2019-03-24,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.96,29.96,29.96,0.0,0.0
2019-03-31,30.3,30.3,30.3,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2019-04-07,30.35,30.35,30.35,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2019-04-14,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-04-21,30.27,30.27,30.27,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-04-28,30.34,30.34,30.34,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-05-05,29.66,29.66,29.66,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.9,29.9,29.9,0.0,0.0
2019-05-12,29.67,29.67,29.67,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2019-05-19,29.52,29.52,29.52,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2019-05-26,28.5,28.5,28.5,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2019-06-02,29.56,29.56,29.56,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2019-06-09,29.65,29.65,29.65,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2019-06-16,29.89,29.89,29.89,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-06-23,29.6,29.6,29.6,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-06-30,30.17,30.17,30.17,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2019-07-07,30.25,30.25,30.25,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2019-07-14,30.31,30.31,30.31,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-07-21,30.32,30.32,30.32,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2019-07-28,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2019-08-04,29.68,29.68,29.68,0.0,0.0,29.68,29.68,29.68,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-08-11,28.94,28.94,28.94,0.0,0.0,29.18,29.18,29.18,0.0,0.0,28.93,28.93,28.93,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2019-08-18,29.49,29.49,29.49,0.0,0.0,29.56,29.56,29.56,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-08-25,29.47,29.47,29.47,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2019-09-01,29.91,29.91,29.91,0.0,0.0,29.97,29.97,29.97,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-09-08,30.63,30.63,30.63,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-09-15,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2019-09-22,30.19,30.19,30.19,0.0,0.0,30.26,30.26,30.26,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-09-29,29.67,29.67,29.67,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2019-10-06,30.11,30.11,30.11,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2019-10-13,30.28,30.28,30.28,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-10-20,30.69,30.69,30.69,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.72,30.72,30.72,0.0,0.0
2019-10-27,30.79,30.79,30.79,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2019-11-03,31.06,31.06,31.06,0.0,0.0,31.18,31.18,31.18,0.0,0.0,30.98,30.98,30.98,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-11-10,31.27,31.27,31.27,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-11-17,31.29,31.29,31.29,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2019-11-24,31.51,31.51,31.51,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-12-01,31.59,31.59,31.59,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2019-12-08,31.97,31.97,31.97,0.0,0.0,32.11,32.11,32.11,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2019-12-15,32.27,32.27,32.27,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2019-12-22,32.5,32.5,32.5,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-12-29,32.3,32.3,32.3,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.45,32.45,32.45,0.0,0.0
