Date,Global X Scientific Beta USEtf_Open_average,Global X Scientific Beta USEtf_Open_max,Global X Scientific Beta USEtf_Open_min,Global X Scientific Beta USEtf_Open_volatility,Global X Scientific Beta USEtf_Open_change,Global X Scientific Beta USEtf_High_average,Global X Scientific Beta USEtf_High_max,Global X Scientific Beta USEtf_High_min,Global X Scientific Beta USEtf_High_volatility,Global X Scientific Beta USEtf_High_change,Global X Scientific Beta USEtf_Low_average,Global X Scientific Beta USEtf_Low_max,Global X Scientific Beta USEtf_Low_min,Global X Scientific Beta USEtf_Low_volatility,Global X Scientific Beta USEtf_Low_change,Global X Scientific Beta USEtf_Close_average,Global X Scientific Beta USEtf_Close_max,Global X Scientific Beta USEtf_Close_min,Global X Scientific Beta USEtf_Close_volatility,Global X Scientific Beta USEtf_Close_change
2018-08-26,33.02,33.02,33.02,0.0,0.0,33.04,33.04,33.04,0.0,0.0,32.99,32.99,32.99,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2018-09-02,32.84,32.84,32.84,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2018-09-09,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.19,33.19,33.19,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2018-09-16,33.54,33.54,33.54,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2018-09-23,33.14,33.14,33.14,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2018-09-30,32.9,32.9,32.9,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2018-10-07,31.45,31.45,31.45,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2018-10-14,31.45,31.45,31.45,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2018-10-21,30.23,30.23,30.23,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2018-10-28,31.44,31.44,31.44,0.0,0.0,31.44,31.44,31.44,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.01,31.01,31.01,0.0,0.0
2018-11-04,31.77,31.77,31.77,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2018-11-11,31.28,31.28,31.28,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2018-11-18,30.36,30.36,30.36,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2018-11-25,31.38,31.38,31.38,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2018-12-02,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2018-12-09,29.99,29.99,29.99,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2018-12-16,28.24,28.24,28.24,0.0,0.0,28.49,28.49,28.49,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2018-12-23,27.8,27.8,27.8,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2018-12-30,27.69,27.69,27.69,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.69,27.69,27.69,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2019-01-06,28.88,28.88,28.88,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.88,28.88,28.88,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-01-13,29.61,29.61,29.61,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2019-01-20,29.71,29.71,29.71,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2019-01-27,30.29,30.29,30.29,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-02-03,30.27,30.27,30.27,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-02-10,31.17,31.17,31.17,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-02-17,31.38,31.38,31.38,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-02-24,31.42,31.42,31.42,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2019-03-03,30.67,30.67,30.67,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-03-10,31.47,31.47,31.47,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2019-03-17,31.67,31.67,31.67,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2019-03-24,31.66,31.66,31.66,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-03-31,32.18,32.18,32.18,0.0,0.0,32.27,32.27,32.27,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2019-04-07,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2019-04-14,32.27,32.27,32.27,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2019-04-21,32.45,32.45,32.45,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2019-04-28,32.56,32.56,32.56,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2019-05-05,31.75,31.75,31.75,0.0,0.0,32.22,32.22,32.22,0.0,0.0,31.73,31.73,31.73,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2019-05-12,32.11,32.11,32.11,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2019-05-19,31.87,31.87,31.87,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-05-26,31.05,31.05,31.05,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2019-06-02,32.55,32.55,32.55,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2019-06-09,32.61,32.61,32.61,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2019-06-16,33.17,33.17,33.17,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.22,33.22,33.22,0.0,0.0
2019-06-23,32.79,32.79,32.79,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-06-30,33.25,33.25,33.25,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2019-07-07,33.49,33.49,33.49,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2019-07-14,33.63,33.63,33.63,0.0,0.0,33.63,33.63,33.63,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2019-07-21,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2019-07-28,32.87,32.87,32.87,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-08-04,32.87,32.87,32.87,0.0,0.0,32.92,32.92,32.92,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2019-08-11,32.51,32.51,32.51,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2019-08-18,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-08-25,33.0,33.0,33.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.92,32.92,32.92,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2019-09-01,33.6,33.6,33.6,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-09-08,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-09-15,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2019-09-22,33.61,33.61,33.61,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-09-29,33.25,33.25,33.25,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2019-10-06,33.63,33.63,33.63,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2019-10-13,33.55,33.55,33.55,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2019-10-20,33.73,33.73,33.73,0.0,0.0,33.74,33.74,33.74,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2019-10-27,34.03,34.03,34.03,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2019-11-03,34.0,34.0,34.0,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.99,33.99,33.99,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2019-11-10,34.31,34.31,34.31,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2019-11-17,34.3,34.3,34.3,0.0,0.0,34.33,34.33,34.33,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2019-11-24,34.65,34.65,34.65,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-12-01,34.63,34.63,34.63,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2019-12-08,34.86,34.86,34.86,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-12-15,35.43,35.43,35.43,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-12-22,35.49,35.49,35.49,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.5,35.5,35.5,0.0,0.0
2019-12-29,35.01,35.01,35.01,0.0,0.0,35.18,35.18,35.18,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.13,35.13,35.13,0.0,0.0
