Date,MNTX_stock_Open_average,MNTX_stock_Open_max,MNTX_stock_Open_min,MNTX_stock_Open_volatility,MNTX_stock_Open_change,MNTX_stock_High_average,MNTX_stock_High_max,MNTX_stock_High_min,MNTX_stock_High_volatility,MNTX_stock_High_change,MNTX_stock_Low_average,MNTX_stock_Low_max,MNTX_stock_Low_min,MNTX_stock_Low_volatility,MNTX_stock_Low_change,MNTX_stock_Close_average,MNTX_stock_Close_max,MNTX_stock_Close_min,MNTX_stock_Close_volatility,MNTX_stock_Close_change,MNTX_stock_Volume_average,MNTX_stock_Volume_max,MNTX_stock_Volume_min,MNTX_stock_Volume_volatility,MNTX_stock_Volume_change
2018-03-25,11.5825,11.96,10.74,1.2200000000000006,-1.0600000000000005,12.1525,12.3,12.02,0.28000000000000114,0.040000000000000924,11.4175,11.77,10.74,1.0299999999999994,-0.6899999999999995,11.7925,12.02,11.43,0.5899999999999999,-0.5899999999999999,67478,85752,58489,27263,-1091
2018-04-01,11.554,11.88,11.31,0.5700000000000003,0.26000000000000156,11.918,12.22,11.72,0.5,0.5,11.336,11.59,10.96,0.629999999999999,0.629999999999999,11.634,11.97,11.24,0.7300000000000004,0.5299999999999994,77331,151382,40665,110717,23701
2018-04-08,11.89,12.02,11.71,0.3099999999999987,-0.08999999999999986,12.182,12.37,12.06,0.3099999999999987,-0.1399999999999988,11.645999999999999,11.85,11.45,0.40000000000000036,-0.40000000000000036,11.848,12.01,11.73,0.27999999999999936,-0.27999999999999936,92616,290414,27297,263117,-14226
2018-04-15,11.748,12.04,11.55,0.48999999999999844,-0.10999999999999943,12.002,12.14,11.71,0.4299999999999997,-0.40999999999999837,11.516,11.66,11.33,0.33000000000000007,-0.33000000000000007,11.734,11.99,11.52,0.47000000000000064,-0.47000000000000064,43982,60950,25234,35716,-22459
2018-04-22,11.116,11.79,10.61,1.1799999999999997,-0.9000000000000004,11.256,11.96,10.72,1.2400000000000002,-1.2400000000000002,10.658,11.36,10.25,1.1099999999999994,-1.1099999999999994,10.858,11.8,10.31,1.4900000000000002,-1.4900000000000002,58563,118191,22807,95384,-20712
2018-04-29,10.408,10.61,10.21,0.3999999999999986,0.20999999999999908,10.668,10.84,10.45,0.39000000000000057,0.3200000000000003,10.25,10.54,9.85,0.6899999999999995,0.16999999999999993,10.554,10.68,10.29,0.39000000000000057,0.39000000000000057,30056,54375,18157,36218,3835
2018-05-06,11.078,11.78,10.78,1.0,1.0,11.362,11.96,10.99,0.9700000000000006,0.7400000000000002,10.79,11.3,10.61,0.6900000000000013,0.6900000000000013,11.162,11.79,10.85,0.9399999999999995,0.4900000000000002,60840,138690,25024,113666,-106480
2018-05-13,11.379999999999999,11.59,11.27,0.3200000000000003,0.22000000000000064,11.574,11.6,11.54,0.0600000000000005,0.019999999999999574,11.154,11.25,11.1,0.15000000000000036,0.040000000000000924,11.288,11.35,11.2,0.15000000000000036,-0.05000000000000071,47181,90404,12576,77828,-7972
2018-05-20,11.186,11.37,10.99,0.379999999999999,0.02999999999999936,11.516,12.09,11.21,0.879999999999999,0.6400000000000006,11.09,11.26,10.87,0.39000000000000057,0.08000000000000007,11.352,12.0,11.07,0.9299999999999997,0.6400000000000006,38912,84841,22905,61936,59729
2018-05-27,11.96,12.19,11.65,0.5399999999999991,-0.34999999999999964,12.192499999999999,12.25,12.03,0.22000000000000064,-0.21000000000000085,11.6375,11.92,11.43,0.4900000000000002,0.09999999999999964,11.885,12.18,11.64,0.5399999999999991,-0.14000000000000057,55407,101580,32374,69206,-17852
2018-06-03,11.808,11.95,11.71,0.23999999999999844,0.10999999999999943,12.024,12.25,11.82,0.4299999999999997,-0.33000000000000007,11.53,11.68,11.4,0.27999999999999936,0.13000000000000078,11.76,11.91,11.65,0.2599999999999998,0.019999999999999574,55521,86078,38214,47864,-36721
2018-06-10,11.822000000000001,11.96,11.68,0.28000000000000114,0.08000000000000007,12.036,12.19,11.82,0.3699999999999992,0.3699999999999992,11.54,11.86,11.33,0.5299999999999994,0.1999999999999993,11.898,12.19,11.68,0.5099999999999998,0.5099999999999998,120546,230687,32536,198151,163237
2018-06-17,11.75,11.94,11.31,0.629999999999999,-0.629999999999999,12.056000000000001,12.3,11.73,0.5700000000000003,-0.3200000000000003,11.38,11.72,11.01,0.7100000000000009,-0.7100000000000009,11.700000000000001,12.0,11.21,0.7899999999999991,-0.17999999999999972,437158,1759361,41904,1717457,1654547
2018-06-24,12.156,12.54,11.8,0.7399999999999984,0.7399999999999984,12.51,12.86,11.97,0.8899999999999988,0.8899999999999988,12.01,12.43,11.55,0.879999999999999,0.879999999999999,12.280000000000001,12.5,11.89,0.6099999999999994,0.5899999999999999,88011,123133,51355,71778,-25025
2018-07-01,12.7425,13.1,12.41,0.6899999999999995,0.6899999999999995,13.0425,13.26,12.83,0.4299999999999997,0.4299999999999997,12.5125,12.66,12.24,0.41999999999999993,0.41999999999999993,12.825,13.1,12.62,0.4800000000000004,0.0,84941,107231,59514,47717,27490
2018-07-08,12.92,13.15,12.79,0.3600000000000012,-0.08000000000000007,13.054,13.21,12.9,0.3100000000000005,-0.3100000000000005,12.7,12.79,12.64,0.14999999999999858,0.009999999999999787,12.924,13.14,12.82,0.3200000000000003,-0.3200000000000003,68675,138214,31306,106908,-104789
2018-07-15,12.686,12.81,12.51,0.3000000000000007,-0.14000000000000057,12.822,13.11,12.61,0.5,-0.28000000000000114,12.306000000000001,12.46,12.21,0.25,-0.25,12.586,12.77,12.33,0.4399999999999995,-0.4399999999999995,62423,86513,39828,46685,30833
2018-07-22,12.282,12.38,12.16,0.22000000000000064,-0.129999999999999,12.41,12.58,12.17,0.41000000000000014,-0.41000000000000014,11.988,12.19,11.58,0.6099999999999994,-0.5800000000000001,12.188,12.36,11.88,0.47999999999999865,-0.41999999999999993,40305,66836,30073,36763,36763
2018-07-29,12.04,12.18,11.9,0.27999999999999936,0.27999999999999936,12.264,12.41,12.09,0.3200000000000003,0.23000000000000043,11.822,11.92,11.68,0.2400000000000002,-0.120000000000001,12.048,12.14,11.92,0.22000000000000064,0.13000000000000078,45791,68263,18465,49798,31804
2018-08-05,11.838,12.19,11.51,0.6799999999999997,-0.4900000000000002,12.104,12.58,11.69,0.8900000000000006,-0.3600000000000012,11.568,11.94,11.29,0.6500000000000004,-0.4800000000000004,11.79,12.24,11.55,0.6899999999999995,-0.35999999999999943,78276,111820,18019,93801,93801
2018-08-12,11.606,11.67,11.53,0.14000000000000057,-0.08000000000000007,11.842,12.05,11.67,0.3800000000000008,-0.25,11.466,11.53,11.37,0.16000000000000014,-0.019999999999999574,11.576,11.67,11.5,0.16999999999999993,-0.03999999999999915,35967,48057,14409,33648,-31337
2018-08-19,11.405999999999999,11.78,10.94,0.8399999999999999,-0.5500000000000007,11.632,11.94,11.37,0.5700000000000003,-0.120000000000001,11.17,11.42,10.81,0.6099999999999994,-0.5499999999999989,11.306000000000001,11.84,10.88,0.9599999999999991,-0.5800000000000001,55732,114306,21067,93239,32834
2018-08-26,10.616,10.89,10.47,0.41999999999999993,-0.33000000000000007,10.76,11.01,10.62,0.39000000000000057,-0.2400000000000002,10.434,10.58,10.27,0.3100000000000005,-0.09999999999999964,10.556000000000001,10.64,10.49,0.15000000000000036,-0.0600000000000005,41153,64984,19647,45337,438
2018-09-02,10.84,11.11,10.57,0.5399999999999991,0.40000000000000036,11.0825,11.28,10.72,0.5599999999999987,0.5599999999999987,10.58,10.9,10.09,0.8100000000000005,0.8100000000000005,11.0,11.23,10.7,0.5300000000000011,0.5300000000000011,58113,89336,31172,58164,-25258
2018-09-09,11.362,11.7,11.19,0.5099999999999998,0.46999999999999886,11.532,11.76,11.35,0.41000000000000014,0.41000000000000014,11.064,11.34,10.65,0.6899999999999995,0.3100000000000005,11.363999999999999,11.66,11.19,0.47000000000000064,0.17999999999999972,39632,56820,25352,31468,13230
2018-09-16,11.136,11.36,10.9,0.4599999999999991,-0.4599999999999991,11.276,11.59,10.94,0.6500000000000004,-0.47000000000000064,10.886,11.24,10.4,0.8399999999999999,-0.8399999999999999,10.948,11.3,10.45,0.8500000000000014,-0.8500000000000014,94517,173077,19960,153117,143257
2018-09-23,10.292,10.47,10.13,0.33999999999999986,-0.23000000000000043,10.536,10.62,10.48,0.1399999999999988,-0.06999999999999851,10.102,10.18,10.02,0.16000000000000014,0.009999999999999787,10.29,10.53,10.2,0.33000000000000007,0.3099999999999987,43624,84341,18433,65908,-10713
2018-09-30,9.902000000000001,10.55,9.56,0.9900000000000002,-0.9900000000000002,10.046,10.55,9.56,0.9900000000000002,-0.9900000000000002,9.53,9.72,9.24,0.4800000000000004,-0.3699999999999992,9.63,9.81,9.36,0.45000000000000107,-0.28000000000000114,51613,91158,19269,71889,-60188
2018-10-07,9.34,9.58,9.0,0.5800000000000001,-0.34999999999999964,9.526,9.83,9.02,0.8100000000000005,-0.6699999999999999,9.06,9.53,8.61,0.9199999999999999,-0.6100000000000012,9.202,9.58,8.79,0.7900000000000009,-0.7900000000000009,47279,68583,28817,39766,30363
2018-10-14,8.854,9.17,8.57,0.5999999999999996,-0.20999999999999908,9.094,9.43,8.68,0.75,-0.4800000000000004,8.596,8.84,8.29,0.5500000000000007,-0.39000000000000057,8.774,9.17,8.36,0.8100000000000005,-0.40000000000000036,25672,39219,12721,26498,12614
2018-10-21,8.288,8.53,7.99,0.5399999999999991,-0.10000000000000142,8.636000000000001,8.88,8.47,0.41000000000000014,-0.08000000000000007,8.134,8.38,7.88,0.5000000000000009,-0.10000000000000142,8.356,8.68,7.9,0.7799999999999994,-0.129999999999999,46357,59735,36014,23721,135
2018-10-28,8.786,9.7,8.21,1.4899999999999984,1.0099999999999998,9.112,9.8,8.64,1.1600000000000001,0.9700000000000006,8.354,8.67,8.1,0.5700000000000003,0.5700000000000003,8.712,9.25,8.3,0.9499999999999993,0.5599999999999987,77001,179810,21371,158439,157023
2018-11-04,8.549999999999999,8.87,8.35,0.5199999999999996,-0.28999999999999915,8.784,8.98,8.65,0.33000000000000007,-0.21999999999999886,8.208,8.29,8.14,0.14999999999999858,-0.019999999999999574,8.427999999999999,8.64,8.27,0.370000000000001,-0.23000000000000043,37873,48769,20877,27892,-25933
2018-11-11,7.838,8.28,6.97,1.3099999999999996,-1.29,7.9639999999999995,8.45,7.31,1.1399999999999997,-1.0100000000000007,7.492,8.07,6.97,1.1000000000000005,-1.1000000000000005,7.586,8.14,7.04,1.1000000000000005,-0.9200000000000008,50819,79418,20083,59335,4246
2018-11-18,7.2,7.31,6.99,0.3199999999999994,-0.25,7.577500000000001,7.78,7.38,0.40000000000000036,0.20000000000000018,7.077500000000001,7.16,6.99,0.16999999999999993,-0.040000000000000036,7.285,7.43,7.19,0.23999999999999932,0.16000000000000014,33708,85737,10604,75133,-75133
2018-11-25,7.304,7.46,7.15,0.3099999999999996,-0.15000000000000036,7.542,7.82,7.3,0.5200000000000005,0.2400000000000002,7.14,7.25,7.06,0.1900000000000004,0.1900000000000004,7.26,7.35,7.15,0.1999999999999993,0.08999999999999986,29349,46378,14503,31875,-4475
2018-12-02,6.9325,7.32,6.26,1.0600000000000005,-0.4500000000000002,7.375,7.59,7.2,0.3899999999999997,-0.20000000000000018,6.58,7.25,6.13,1.12,-0.5099999999999998,6.845,7.34,6.31,1.0300000000000002,-0.4500000000000002,69138,112833,34628,78205,78205
2018-12-09,6.976,7.15,6.77,0.3800000000000008,-0.1200000000000001,7.1,7.32,6.8,0.5200000000000005,-0.33999999999999986,6.7620000000000005,6.9,6.5,0.40000000000000036,-0.33000000000000007,6.867999999999999,7.04,6.6,0.4400000000000004,-0.41999999999999993,48332,97645,17796,79849,74901
2018-12-16,6.216,6.61,5.95,0.6600000000000001,-0.6600000000000001,6.448,6.95,6.12,0.8300000000000001,-0.8300000000000001,5.842,6.3,5.0,1.2999999999999998,-1.2999999999999998,5.912,6.32,5.14,1.1800000000000006,-1.1800000000000006,147069,250344,100406,149938,97180
2018-12-23,5.484999999999999,6.17,5.1,1.0700000000000003,1.0700000000000003,6.1274999999999995,7.04,5.59,1.4500000000000002,1.4500000000000002,5.385,5.95,5.05,0.9000000000000004,0.9000000000000004,5.6899999999999995,6.17,5.05,1.12,0.9300000000000006,169499,284946,57694,227252,227252
2018-12-30,6.12,6.52,5.57,0.9499999999999993,0.4299999999999997,6.4675,6.78,6.01,0.7700000000000005,0.7700000000000005,5.86,6.4,5.39,1.0100000000000007,1.0100000000000007,6.28,6.65,5.68,0.9700000000000006,0.9700000000000006,145342,326354,74893,251461,-251461
2019-01-06,6.98,7.43,6.65,0.7799999999999994,0.2699999999999996,7.278,7.88,7.05,0.8300000000000001,-0.04999999999999982,6.722,6.88,6.56,0.3200000000000003,0.21999999999999975,6.9559999999999995,7.28,6.71,0.5700000000000003,0.08999999999999986,89023,169835,39593,130242,-34998
2019-01-13,6.914,7.07,6.64,0.4300000000000006,0.1999999999999993,7.226,7.64,6.94,0.6999999999999993,0.5699999999999994,6.792,7.02,6.6,0.41999999999999993,0.2599999999999998,6.942,7.06,6.64,0.41999999999999993,0.11000000000000032,46301,83813,27716,56097,17346
2019-01-20,6.965,7.12,6.78,0.33999999999999986,-0.20000000000000018,7.262499999999999,7.39,6.88,0.5099999999999998,0.0,6.765000000000001,6.96,6.62,0.33999999999999986,-0.33999999999999986,6.8175,6.97,6.69,0.27999999999999936,-0.27999999999999936,42286,81548,16158,65390,47532
2019-01-27,6.838,7.1,6.6,0.5,0.46999999999999975,7.054,7.19,6.67,0.5200000000000005,0.5200000000000005,6.644,6.85,6.26,0.5899999999999999,0.5899999999999999,6.894,7.01,6.56,0.4500000000000002,0.3800000000000008,62046,148781,23070,125711,-125711
2019-02-03,7.2379999999999995,7.52,6.92,0.5999999999999996,0.5999999999999996,7.6000000000000005,8.31,7.07,1.2400000000000002,1.2400000000000002,7.22,7.52,6.91,0.6099999999999994,0.6099999999999994,7.546,8.26,7.05,1.21,1.21,40336,84774,13162,71612,71612
2019-02-10,7.548,8.36,7.18,1.1799999999999997,-1.1799999999999997,7.856,8.36,7.66,0.6999999999999993,-0.6599999999999993,7.24,7.45,7.11,0.33999999999999986,-0.27000000000000046,7.3180000000000005,7.56,7.11,0.4499999999999993,-0.1899999999999995,61068,113752,30213,83539,-8870
2019-02-17,7.452500000000001,7.53,7.37,0.16000000000000014,0.09999999999999964,7.6475,7.98,7.46,0.5200000000000005,0.5200000000000005,7.3325,7.47,7.27,0.20000000000000018,0.20000000000000018,7.555,7.86,7.37,0.4900000000000002,0.4900000000000002,40643,58494,30692,27802,-27443
2019-02-24,7.828,8.05,7.56,0.4900000000000011,-0.009999999999999787,7.922000000000001,8.05,7.73,0.3200000000000003,-0.07000000000000028,7.654,7.76,7.5,0.2599999999999998,0.019999999999999574,7.706,7.82,7.52,0.3000000000000007,0.0,32387,69021,7557,61464,-40606
2019-03-03,7.502,7.83,7.26,0.5700000000000003,-0.5700000000000003,7.6899999999999995,7.92,7.52,0.40000000000000036,-0.40000000000000036,7.41,7.62,7.21,0.41000000000000014,-0.3600000000000003,7.5040000000000004,7.69,7.26,0.4300000000000006,-0.16000000000000014,19958,32562,11072,21490,-6593
2019-03-10,7.546,7.71,7.31,0.40000000000000036,0.13999999999999968,7.768,7.85,7.6,0.25,0.07000000000000028,7.304,7.57,7.0,0.5700000000000003,-0.3700000000000001,7.524,7.71,7.32,0.3899999999999997,-0.3899999999999997,56489,187014,13389,173625,164126
2019-03-17,7.606,7.84,7.32,0.5199999999999996,0.5199999999999996,7.8100000000000005,7.9,7.66,0.2400000000000002,0.2400000000000002,7.362,7.61,7.19,0.41999999999999993,0.15000000000000036,7.614,7.81,7.37,0.4399999999999995,-0.2699999999999996,50048,77031,28698,48333,48333
2019-03-24,7.558,7.79,7.37,0.41999999999999993,0.3600000000000003,7.758,7.86,7.65,0.20999999999999996,0.13999999999999968,7.44,7.58,7.3,0.28000000000000025,0.27000000000000046,7.588,7.69,7.44,0.25,0.16000000000000014,50252,86005,20465,65540,-10648
2019-03-31,7.688,7.76,7.55,0.20999999999999996,0.009999999999999787,7.864,8.15,7.73,0.41999999999999993,0.35000000000000053,7.52,7.76,7.25,0.5099999999999998,0.2599999999999998,7.7540000000000004,8.14,7.54,0.6000000000000005,0.6000000000000005,35924,50647,21337,29310,-12791
2019-04-07,8.038,8.14,7.77,0.370000000000001,-0.040000000000000924,8.202,8.35,8.12,0.23000000000000043,0.040000000000000924,7.804,8.01,7.64,0.3700000000000001,0.04999999999999982,7.99,8.1,7.66,0.4399999999999995,-0.009999999999999787,36112,50367,20385,29982,5991
2019-04-14,8.184999999999999,8.35,8.1,0.25,0.17999999999999972,8.3625,8.62,8.14,0.47999999999999865,0.3899999999999988,8.0525,8.23,7.93,0.3000000000000007,0.23000000000000043,8.227500000000001,8.47,8.0,0.47000000000000064,0.47000000000000064,18781,30419,10181,20238,-6537
2019-04-21,8.294,8.52,7.85,0.6699999999999999,-0.6600000000000001,8.388,8.71,7.85,0.8600000000000012,-0.7000000000000011,7.944,8.25,7.38,0.8700000000000001,-0.7000000000000002,8.102,8.56,7.53,1.0300000000000002,-0.8299999999999992,21462,34117,12132,21985,14833
2019-04-28,7.598,7.73,7.47,0.2600000000000007,-0.07000000000000028,7.694,7.75,7.64,0.11000000000000032,-0.03000000000000025,7.4239999999999995,7.55,7.28,0.2699999999999996,0.10999999999999943,7.548,7.64,7.43,0.20999999999999996,0.1299999999999999,21389,26787,13996,12791,-2009
2019-05-05,7.6,7.77,7.5,0.2699999999999996,0.1299999999999999,7.902,8.32,7.53,0.79,0.41000000000000014,7.398,7.56,7.24,0.3199999999999994,-0.09999999999999964,7.564,7.8,7.38,0.41999999999999993,0.1200000000000001,81150,154251,20295,133956,10474
2019-05-12,7.162,7.4,7.0,0.40000000000000036,-0.40000000000000036,7.312,7.49,7.17,0.3200000000000003,-0.3200000000000003,6.9479999999999995,7.05,6.71,0.33999999999999986,-0.33000000000000007,7.048,7.19,6.77,0.4200000000000008,-0.3000000000000007,38303,56408,29024,27384,-23735
2019-05-19,6.592,6.72,6.46,0.2599999999999998,-0.14999999999999947,6.8500000000000005,7.44,6.58,0.8600000000000003,-0.20999999999999996,6.462,6.56,6.34,0.21999999999999975,-0.21999999999999975,6.532,6.6,6.45,0.14999999999999947,-0.14999999999999947,58587,90408,37231,53177,-18754
2019-05-26,6.195,6.49,5.94,0.5499999999999998,-0.5499999999999998,6.375,6.68,6.15,0.5299999999999994,-0.5299999999999994,6.015,6.2,5.89,0.3100000000000005,-0.3100000000000005,6.09,6.32,5.97,0.35000000000000053,-0.35000000000000053,47219,67872,33704,34168,-17873
2019-06-02,5.852,6.12,5.51,0.6100000000000003,-0.5099999999999998,5.9,6.17,5.52,0.6500000000000004,-0.6500000000000004,5.572,5.88,5.3,0.5800000000000001,-0.41000000000000014,5.680000000000001,5.94,5.48,0.45999999999999996,-0.3799999999999999,47879,67385,41230,26155,-2816
2019-06-09,5.244,5.5,4.92,0.5800000000000001,-0.3200000000000003,5.518,6.07,5.25,0.8200000000000003,0.5600000000000005,5.014,5.22,4.8,0.41999999999999993,-0.16999999999999993,5.222,5.63,4.87,0.7599999999999998,0.33999999999999986,115885,217648,72962,144686,120032
2019-06-16,5.586,5.7,5.5,0.20000000000000018,-0.15000000000000036,5.752,5.88,5.6,0.28000000000000025,-0.16999999999999993,5.394,5.46,5.3,0.16000000000000014,0.04999999999999982,5.5,5.55,5.39,0.16000000000000014,0.11000000000000032,109191,183994,77411,106583,-73812
2019-06-23,5.488,5.74,5.31,0.4300000000000006,0.07000000000000028,5.85,6.16,5.58,0.5800000000000001,0.3100000000000005,5.356,5.55,5.22,0.33000000000000007,0.1299999999999999,5.58,6.11,5.23,0.8799999999999999,0.3600000000000003,399830,1520450,68574,1451876,1425663
2019-06-30,6.18,6.25,6.05,0.20000000000000018,-0.04999999999999982,6.43,6.73,6.2,0.5300000000000002,-0.1899999999999995,5.955,6.0,5.92,0.08000000000000007,-0.020000000000000462,6.1,6.18,6.0,0.17999999999999972,-0.04999999999999982,68100,126736,34790,91946,-28290
2019-07-07,6.052,6.16,5.95,0.20999999999999996,0.14999999999999947,6.106,6.19,6.02,0.17000000000000082,0.17000000000000082,5.954,6.05,5.87,0.17999999999999972,0.1299999999999999,6.018,6.12,5.95,0.16999999999999993,0.1299999999999999,33353,38430,27874,10556,9768
2019-07-14,6.298,6.5,6.1,0.40000000000000036,0.03000000000000025,6.474,6.79,6.23,0.5599999999999996,0.05999999999999961,6.078,6.25,6.02,0.23000000000000043,0.05000000000000071,6.248,6.52,6.13,0.3899999999999997,0.010000000000000675,46069,91657,14352,77305,-28070
2019-07-21,6.216,6.41,6.1,0.3100000000000005,0.10999999999999943,6.42,6.5,6.31,0.1900000000000004,0.11000000000000032,6.096,6.14,6.02,0.1200000000000001,0.0,6.226,6.38,6.11,0.2699999999999996,0.22999999999999954,38957,73227,17276,55951,17080
2019-07-28,6.48,6.66,6.25,0.41000000000000014,-0.09999999999999964,6.616,6.72,6.32,0.39999999999999947,-0.34999999999999964,6.272,6.5,6.04,0.45999999999999996,-0.3099999999999996,6.4,6.56,6.2,0.35999999999999943,-0.2999999999999998,57971,83741,37758,45983,-23941
2019-08-04,6.086,6.16,6.0,0.16000000000000014,-0.1299999999999999,6.144,6.2,6.06,0.14000000000000057,-0.04999999999999982,5.78,5.92,5.3,0.6200000000000001,-0.6200000000000001,5.904,6.03,5.47,0.5600000000000005,-0.5,110084,215927,48311,167616,128939
2019-08-11,5.604,5.71,5.47,0.2400000000000002,0.1299999999999999,5.71,5.81,5.52,0.29000000000000004,0.2400000000000002,5.482,5.56,5.34,0.21999999999999975,0.17999999999999972,5.602,5.77,5.48,0.28999999999999915,0.04999999999999982,42051,70527,15783,54744,1792
2019-08-18,5.674,5.87,5.55,0.3200000000000003,0.08000000000000007,5.818,5.95,5.67,0.28000000000000025,-0.20000000000000018,5.548,5.6,5.47,0.1299999999999999,0.1200000000000001,5.598,5.64,5.49,0.14999999999999947,0.13999999999999968,36221,59834,14960,44874,-24513
2019-08-25,5.574,5.83,5.45,0.3799999999999999,-0.1899999999999995,5.644,5.83,5.48,0.34999999999999964,-0.08000000000000007,5.418,5.55,5.36,0.1899999999999995,-0.1899999999999995,5.5120000000000005,5.7,5.38,0.3200000000000003,-0.08000000000000007,69153,88457,28993,59464,-3648
2019-09-01,5.84,6.24,5.61,0.6299999999999999,0.6299999999999999,5.955,6.24,5.74,0.5,0.5,5.71,5.9,5.5,0.40000000000000036,0.40000000000000036,5.8025,5.95,5.65,0.2999999999999998,0.2999999999999998,33721,47290,27980,19310,18122
2019-09-08,5.946,6.05,5.84,0.20999999999999996,0.009999999999999787,6.032,6.2,5.93,0.27000000000000046,0.009999999999999787,5.816,5.86,5.79,0.07000000000000028,0.03000000000000025,5.916,5.99,5.86,0.1299999999999999,0.11000000000000032,46528,66698,28838,37860,22513
2019-09-15,6.272,6.36,6.03,0.33000000000000007,0.3199999999999994,6.438,6.53,6.38,0.15000000000000036,0.15000000000000036,6.178,6.26,6.0,0.2599999999999998,0.2599999999999998,6.2940000000000005,6.48,6.2,0.28000000000000025,0.28000000000000025,81815,139017,41566,97451,-18626
2019-09-22,6.362,6.49,6.24,0.25,-0.07000000000000028,6.5,6.64,6.36,0.27999999999999936,-0.14999999999999947,6.176,6.31,6.0,0.3099999999999996,0.07999999999999918,6.322,6.45,6.19,0.2599999999999998,0.13999999999999968,57293,90166,16583,73583,17208
2019-09-29,6.278,6.61,6.0,0.6100000000000003,-0.4299999999999997,6.398,6.74,6.06,0.6800000000000006,-0.4400000000000004,6.138,6.47,5.93,0.54,-0.4299999999999997,6.214,6.65,5.98,0.6699999999999999,-0.5500000000000007,34737,43459,28532,14927,-3037
2019-10-06,6.08,6.14,6.0,0.13999999999999968,0.08000000000000007,6.19,6.24,6.15,0.08999999999999986,0.03000000000000025,6.036,6.1,5.9,0.1999999999999993,0.040000000000000036,6.096,6.17,6.02,0.15000000000000036,0.0,25284,36852,7023,29829,2277
