Date,FHN_Open_average,FHN_Open_max,FHN_Open_min,FHN_Open_volatility,FHN_Open_change,FHN_High_average,FHN_High_max,FHN_High_min,FHN_High_volatility,FHN_High_change,FHN_Low_average,FHN_Low_max,FHN_Low_min,FHN_Low_volatility,FHN_Low_change,FHN_Close_average,FHN_Close_max,FHN_Close_min,FHN_Close_volatility,FHN_Close_change,FHN_Volume_average,FHN_Volume_max,FHN_Volume_min,FHN_Volume_volatility,FHN_Volume_change
2019-10-13,15.654,15.92,15.45,0.47000000000000064,-0.39000000000000057,15.882,16.16,15.56,0.5999999999999996,-0.40000000000000036,15.52,15.87,15.28,0.5899999999999999,-0.41999999999999993,15.718,16.15,15.41,0.7399999999999984,-0.35999999999999943,3597733,4651641,1457898,3193743,1786431
2019-10-20,15.884,16.04,15.68,0.35999999999999943,0.3200000000000003,16.066,16.27,15.85,0.41999999999999993,0.41999999999999993,15.786,15.98,15.59,0.39000000000000057,0.3200000000000003,15.985999999999999,16.15,15.76,0.3899999999999988,0.3899999999999988,2343255,2857185,1791069,1066116,508595
2019-10-27,16.189999999999998,16.29,16.08,0.21000000000000085,-0.08999999999999986,16.308,16.39,16.09,0.3000000000000007,-0.05999999999999872,16.02,16.18,15.65,0.5299999999999994,-0.14000000000000057,16.212,16.35,15.97,0.3800000000000008,0.05999999999999872,2681082,2999621,2478786,520835,-77816
2019-11-03,17.0,17.3,16.5,0.8000000000000007,0.370000000000001,17.236,17.42,16.96,0.46000000000000085,0.129999999999999,16.854,17.08,16.44,0.639999999999997,0.41000000000000014,17.052,17.28,16.84,0.4400000000000013,0.1999999999999993,6302371,10087285,3858276,6229009,-4994761
2019-11-10,16.71,17.04,16.55,0.48999999999999844,-0.4499999999999993,16.78,17.11,16.61,0.5,-0.5,16.534000000000002,16.78,16.28,0.5,-0.5,16.588,16.8,16.29,0.5100000000000016,-0.5100000000000016,3951855,4899203,3313772,1585431,-64278
2019-11-17,16.252,16.34,16.11,0.23000000000000043,-0.23000000000000043,16.317999999999998,16.39,16.18,0.21000000000000085,-0.17999999999999972,16.068,16.22,15.99,0.22999999999999865,-0.120000000000001,16.164,16.26,16.02,0.240000000000002,-0.22000000000000242,4070465,6869624,2662040,4207584,-1070189
2019-11-24,16.085,16.15,16.04,0.10999999999999943,-0.019999999999999574,16.205,16.27,16.14,0.129999999999999,0.05000000000000071,16.0225,16.06,15.97,0.08999999999999808,-0.029999999999997584,16.099999999999998,16.15,16.08,0.07000000000000028,-0.07000000000000028,2753831,3746442,1492090,2254352,-704255
2019-12-01,15.924,16.16,15.7,0.46000000000000085,-0.08000000000000185,16.046,16.29,15.86,0.4299999999999997,-0.08999999999999986,15.794,15.99,15.59,0.40000000000000036,0.05000000000000071,15.858,16.01,15.7,0.3100000000000023,0.07000000000000206,3235547,4027421,2363387,1664034,-123314
2019-12-08,16.17,16.45,16.0,0.4499999999999993,0.4499999999999993,16.376,16.57,16.17,0.3999999999999986,0.3999999999999986,16.092,16.23,15.96,0.2699999999999996,0.2699999999999996,16.268,16.54,16.03,0.509999999999998,0.33999999999999986,4125961,4782333,3653016,1129317,-673787
2019-12-15,16.626,16.76,16.44,0.3200000000000003,0.22000000000000242,16.736,16.88,16.64,0.23999999999999844,0.23999999999999844,16.534,16.69,16.35,0.33999999999999986,0.2900000000000027,16.646,16.76,16.42,0.33999999999999986,0.33999999999999986,4872809,6864754,3805532,3059222,2901755
2019-12-22,16.655,16.78,16.58,0.20000000000000284,-0.20000000000000284,16.6625,16.8,16.58,0.22000000000000242,-0.22000000000000242,16.5,16.57,16.4,0.1700000000000017,-0.1700000000000017,16.5675,16.59,16.51,0.0799999999999983,-0.0799999999999983,1364162,1900723,791130,1109593,-314102
2019-12-29,16.55,16.71,16.3,0.41000000000000014,-0.3099999999999987,16.59,16.71,16.34,0.370000000000001,-0.3000000000000007,16.36,16.5,16.09,0.41000000000000014,-0.41000000000000014,16.474999999999998,16.58,16.24,0.33999999999999986,-0.33999999999999986,3157945,4111975,2622128,1489847,265860
