Date,ALGGY_Open_average,ALGGY_Open_max,ALGGY_Open_min,ALGGY_Open_volatility,ALGGY_Open_change,ALGGY_High_average,ALGGY_High_max,ALGGY_High_min,ALGGY_High_volatility,ALGGY_High_change,ALGGY_Low_average,ALGGY_Low_max,ALGGY_Low_min,ALGGY_Low_volatility,ALGGY_Low_change,ALGGY_Close_average,ALGGY_Close_max,ALGGY_Close_min,ALGGY_Close_volatility,ALGGY_Close_change,ALGGY_Volume_average,ALGGY_Volume_max,ALGGY_Volume_min,ALGGY_Volume_volatility,ALGGY_Volume_change
2016-04-24,16.058,16.85,15.01,1.8400000000000016,-1.8400000000000016,16.192,17.4,15.01,2.389999999999999,-2.389999999999999,15.794,16.3,15.01,1.290000000000001,-1.290000000000001,15.934,16.48,15.01,1.4700000000000006,-1.290000000000001,1846,3553,664,2889,-1090
2016-05-01,15.33,15.7,14.76,0.9399999999999995,-0.2599999999999998,15.884,16.28,15.69,0.5900000000000016,-0.5900000000000016,14.996,15.18,14.76,0.41999999999999993,-0.2599999999999998,15.53,15.9,15.0,0.9000000000000004,0.05000000000000071,2514,3243,1755,1488,10
2016-05-08,15.34,15.52,15.26,0.2599999999999998,-0.2599999999999998,15.766,15.98,15.68,0.3000000000000007,0.07000000000000028,15.236,15.32,15.09,0.23000000000000043,0.16999999999999993,15.322,15.75,15.09,0.6600000000000001,0.16999999999999993,2681,4015,1048,2967,-2967
2016-05-15,15.388,15.98,14.76,1.2200000000000006,0.5199999999999996,15.686,15.98,15.19,0.7900000000000009,-0.15000000000000036,15.048,15.28,14.76,0.5199999999999996,0.5199999999999996,15.408,15.75,15.14,0.6099999999999994,-0.15000000000000036,1861,4144,618,3526,865
2016-05-22,15.7775,16.5,15.2,1.3000000000000007,1.0700000000000003,16.22,16.73,15.6,1.1300000000000008,1.1300000000000008,15.68,16.34,15.15,1.1899999999999995,1.0899999999999999,16.085,16.54,15.25,1.2899999999999991,1.2899999999999991,2515,4603,1064,3539,2387
2016-05-29,16.684,16.8,16.43,0.370000000000001,0.07000000000000028,17.002000000000002,17.35,16.73,0.620000000000001,0.620000000000001,16.268,16.73,16.0,0.7300000000000004,-0.17999999999999972,16.722,17.35,16.0,1.3500000000000014,1.1700000000000017,3662,9419,1595,7824,1189
2016-06-05,17.048000000000002,17.67,16.61,1.0600000000000023,1.0600000000000023,17.434,17.67,17.12,0.5500000000000007,0.28000000000000114,16.762,17.12,16.4,0.7200000000000024,0.120000000000001,17.17,17.6,16.4,1.2000000000000028,0.9400000000000013,2212,4015,819,3196,209
2016-06-12,17.008,17.35,16.63,0.7200000000000024,-0.6900000000000013,17.468,17.67,17.25,0.4200000000000017,-0.26000000000000156,16.55,16.7,16.26,0.4399999999999977,0.36999999999999744,17.162,17.67,16.55,1.120000000000001,-0.6500000000000021,2588,3634,1299,2335,-994
2016-06-19,16.636,17.25,15.84,1.4100000000000001,-1.0,17.02,17.3,16.4,0.9000000000000021,-0.9000000000000021,16.466,16.75,15.8,0.9499999999999993,-0.879999999999999,16.89,17.3,16.1,1.1999999999999993,-1.1999999999999993,2888,4427,1374,3053,193
2016-06-26,16.18,16.4,16.0,0.3999999999999986,-0.17999999999999972,16.545,16.72,16.45,0.2699999999999996,-0.05000000000000071,16.0575,16.16,16.0,0.16000000000000014,0.07000000000000028,16.3125,16.53,16.16,0.370000000000001,-0.15000000000000213,2661,4177,1843,2334,-2110
2016-07-03,16.21,16.45,16.0,0.4499999999999993,-0.1999999999999993,16.582,17.1,16.34,0.7600000000000016,-0.7600000000000016,16.124,16.45,16.0,0.4499999999999993,-0.030000000000001137,16.418,16.55,16.07,0.4800000000000004,-0.4800000000000004,3627,6648,1477,5171,-1862
2016-07-10,16.762,17.14,16.47,0.6700000000000017,0.6700000000000017,17.105999999999998,17.54,16.47,1.0700000000000003,1.0700000000000003,16.644,17.0,16.2,0.8000000000000007,0.8000000000000007,16.94,17.3,16.46,0.8399999999999999,0.7300000000000004,6250,19836,1433,18403,18045
2016-07-17,17.426000000000002,17.5,17.35,0.14999999999999858,-0.08999999999999986,17.568,17.75,17.35,0.3999999999999986,0.25,17.06,17.41,16.73,0.6799999999999997,0.6799999999999997,17.294,17.75,16.73,1.0199999999999996,1.0199999999999996,2141,3837,1298,2539,-2255
2016-07-24,17.142,17.7,16.61,1.0899999999999999,0.08999999999999986,17.582,17.75,17.13,0.620000000000001,-0.07000000000000028,17.009999999999998,17.63,16.61,1.0199999999999996,0.08999999999999986,17.212,17.65,16.8,0.8499999999999979,0.030000000000001137,2880,4081,2228,1853,-1839
2016-07-31,17.0,17.65,16.64,1.009999999999998,-0.8699999999999974,17.428,17.75,17.23,0.5199999999999996,0.10000000000000142,16.786,17.0,16.63,0.370000000000001,-0.09999999999999787,17.422,17.75,17.23,0.5199999999999996,0.129999999999999,2622,4076,1342,2734,696
2016-08-07,17.446,17.85,16.9,0.9500000000000028,-0.6000000000000014,17.624,17.85,17.48,0.370000000000001,-0.28999999999999915,17.256,17.68,16.9,0.7800000000000011,-0.6000000000000014,17.48,17.79,17.2,0.5899999999999999,-0.5399999999999991,2596,3803,1183,2620,1983
2016-08-14,17.163999999999998,17.36,16.88,0.4800000000000004,-0.03999999999999915,17.48,17.51,17.4,0.11000000000000298,-0.08999999999999986,17.108,17.36,16.88,0.4800000000000004,-0.1999999999999993,17.334,17.51,17.05,0.46000000000000085,-0.1999999999999993,2069,3141,1281,1860,-905
2016-08-21,17.672,18.06,17.38,0.6799999999999997,-0.5599999999999987,17.802,18.06,17.6,0.4599999999999973,-0.4599999999999973,17.296,17.45,17.01,0.4399999999999977,0.21000000000000085,17.48,17.77,17.24,0.5300000000000011,0.21000000000000085,3764,7248,2685,4563,-217
2016-08-28,17.5275,17.65,17.24,0.41000000000000014,0.0799999999999983,17.625,17.65,17.57,0.0799999999999983,0.0799999999999983,17.2125,17.45,16.91,0.5399999999999991,-0.05999999999999872,17.56,17.64,17.45,0.19000000000000128,0.19000000000000128,2500,3281,2010,1271,-1271
2016-09-04,17.61,18.16,16.91,1.25,-0.120000000000001,17.84,18.16,17.5,0.6600000000000001,-0.46000000000000085,17.402,17.8,16.91,0.8900000000000006,-0.17999999999999972,17.748,18.16,17.25,0.9100000000000001,-0.36999999999999744,1855,2126,1407,719,-57
2016-09-11,17.032,17.32,16.72,0.6000000000000014,0.3099999999999987,17.38,17.52,17.26,0.259999999999998,-0.129999999999999,16.802,17.0,16.72,0.28000000000000114,0.1700000000000017,16.994,17.34,16.72,0.620000000000001,0.16999999999999815,3131,4795,1404,3391,-1395
2016-09-18,17.118,17.43,16.91,0.5199999999999996,-0.5199999999999996,17.186,17.43,16.91,0.5199999999999996,-0.5199999999999996,16.894,17.15,16.72,0.4299999999999997,-0.4299999999999997,17.064,17.43,16.72,0.7100000000000009,-0.7100000000000009,2487,4158,1402,2756,97
2016-09-25,16.47,16.65,16.15,0.5,-0.04999999999999716,16.56,16.65,16.45,0.1999999999999993,-0.04999999999999716,16.346,16.65,16.13,0.5199999999999996,-0.04999999999999716,16.486,16.65,16.13,0.5199999999999996,-0.04999999999999716,2822,6344,844,5500,-5500
2016-10-02,16.5,16.65,16.37,0.2799999999999976,-0.16000000000000014,16.56,16.65,16.45,0.1999999999999993,-0.10000000000000142,16.286,16.6,15.86,0.740000000000002,-0.5399999999999991,16.51,16.6,16.4,0.20000000000000284,0.10000000000000142,6413,11056,1149,9907,7368
2016-10-09,15.936,16.37,15.44,0.9300000000000015,-0.049999999999998934,16.154,16.46,15.94,0.5200000000000014,-0.5200000000000014,15.592,15.89,15.44,0.45000000000000107,-0.45000000000000107,15.892,16.46,15.44,1.0200000000000014,-0.6500000000000004,2549,5289,1244,4045,3634
2016-10-16,15.668,16.08,15.44,0.6399999999999988,-0.41999999999999993,16.174,16.32,16.13,0.19000000000000128,0.019999999999999574,15.606,15.87,15.44,0.4299999999999997,-0.3200000000000003,16.038,16.32,15.79,0.5300000000000011,0.34999999999999787,2051,2605,1384,1221,125
2016-10-23,15.092,15.6,14.43,1.17,-1.0099999999999998,15.338,16.02,14.99,1.0299999999999994,-0.9399999999999995,14.69,15.44,14.22,1.2199999999999989,-1.2199999999999989,15.018,16.02,14.4,1.6199999999999992,-1.3699999999999992,1780,2179,1267,912,706
2016-10-30,14.412,14.8,14.0,0.8000000000000007,-0.8000000000000007,14.564,15.1,14.0,1.0999999999999996,-1.0999999999999996,14.038,14.42,13.55,0.8699999999999992,-0.8499999999999996,14.252,14.73,13.55,1.1799999999999997,-0.8499999999999996,3255,5622,1111,4511,-2512
2016-11-06,13.354,13.87,12.62,1.25,-0.41000000000000014,13.796,14.25,13.23,1.0199999999999996,-1.0199999999999996,13.184,13.75,12.5,1.25,-1.1400000000000006,13.438,14.25,12.5,1.75,-1.75,17176,45726,2938,42788,-21164
2016-11-13,12.572000000000001,12.9,12.14,0.7599999999999998,-0.5899999999999999,13.098,13.28,12.98,0.29999999999999893,0.019999999999999574,12.466000000000001,12.88,12.14,0.7400000000000002,-0.08000000000000007,12.852,13.25,12.59,0.6600000000000001,-0.009999999999999787,4512,5735,2800,2935,-1011
2016-11-20,12.6175,12.72,12.55,0.16999999999999993,0.09999999999999964,13.305,13.64,12.99,0.6500000000000004,0.5899999999999999,12.6175,12.72,12.55,0.16999999999999993,0.09999999999999964,12.8025,13.0,12.68,0.3200000000000003,0.120000000000001,8544,13463,2464,10999,-4904
2016-11-27,12.684,12.95,12.42,0.5299999999999994,-0.5299999999999994,13.154,13.32,12.95,0.370000000000001,-0.2900000000000009,12.64,12.83,12.42,0.41000000000000014,-0.41000000000000014,12.872,13.13,12.73,0.40000000000000036,0.07000000000000028,7005,8005,4700,3305,-317
2016-12-04,12.764,12.95,12.61,0.33999999999999986,-0.16000000000000014,13.256,13.4,13.15,0.25,0.0,12.672,12.8,12.46,0.33999999999999986,0.14999999999999858,12.794,13.0,12.61,0.39000000000000057,0.030000000000001137,10602,16166,5568,10598,5956
2016-12-11,12.546,13.0,12.28,0.7200000000000006,-0.34999999999999964,12.804,13.0,12.65,0.34999999999999964,-0.16999999999999993,12.33,12.41,12.24,0.16999999999999993,-0.09999999999999964,12.596,12.75,12.24,0.5099999999999998,-0.03999999999999915,36575,86428,21488,64940,-1735
2016-12-18,12.445,12.62,12.32,0.29999999999999893,-0.21999999999999886,12.905000000000001,13.03,12.73,0.29999999999999893,-0.15000000000000036,12.2675,12.44,11.98,0.4599999999999991,-0.34999999999999964,12.475,12.66,12.33,0.33000000000000007,0.07000000000000028,8665,10665,6491,4174,-3315
2016-12-25,12.57,13.0,12.4,0.5999999999999996,0.0600000000000005,13.004999999999999,13.2,12.79,0.41000000000000014,0.41000000000000014,12.375,12.46,12.23,0.23000000000000043,0.23000000000000043,12.87,13.11,12.55,0.5599999999999987,0.3200000000000003,8424,13263,3767,9496,-7053
2017-01-01,13.384,13.81,12.8,1.0099999999999998,0.7699999999999996,13.56,13.85,13.1,0.75,0.6600000000000001,13.208,13.4,12.75,0.6500000000000004,0.6500000000000004,13.488,13.76,13.1,0.6600000000000001,0.6600000000000001,11408,16618,2215,14403,391
2017-01-08,13.5275,13.85,13.04,0.8100000000000005,-0.41999999999999993,13.8925,14.26,13.65,0.6099999999999994,-0.6099999999999994,13.3725,13.83,12.95,0.8800000000000008,-0.6199999999999992,13.6725,14.14,13.5,0.6400000000000006,-0.5899999999999999,12910,24293,5630,18663,12105
2017-01-15,12.974,13.44,12.25,1.1899999999999995,0.0600000000000005,13.318,13.5,13.1,0.40000000000000036,-0.17999999999999972,12.662,12.91,12.25,0.6600000000000001,-0.3100000000000005,13.026,13.22,12.75,0.47000000000000064,0.15000000000000036,17008,41958,8223,33735,-26479
2017-01-22,12.856,13.25,12.35,0.9000000000000004,0.4499999999999993,13.29,13.35,13.25,0.09999999999999964,-0.09999999999999964,12.688,13.0,12.35,0.6500000000000004,-0.3500000000000014,13.14,13.3,12.86,0.4400000000000013,0.05000000000000071,7850,14744,3047,11697,-5073
2017-01-29,12.774000000000001,13.2,12.4,0.7999999999999989,0.7999999999999989,12.93,13.2,12.7,0.5,0.3199999999999985,12.644,12.92,12.4,0.5199999999999996,0.5199999999999996,12.878,13.11,12.7,0.41000000000000014,0.33000000000000007,6681,18862,2145,16717,-5131
2017-02-05,12.888,13.03,12.62,0.41000000000000014,0.019999999999999574,13.008,13.03,12.98,0.049999999999998934,0.019999999999999574,12.54,12.75,12.45,0.3000000000000007,0.0600000000000005,12.686,12.98,12.49,0.4900000000000002,-0.27999999999999936,3769,7013,1098,5915,1057
2017-02-12,12.8775,12.99,12.64,0.34999999999999964,0.28999999999999915,13.145,13.29,13.0,0.28999999999999915,-0.02999999999999936,12.7275,12.95,12.61,0.33999999999999986,0.07000000000000028,12.9625,13.11,12.71,0.3999999999999986,-0.3199999999999985,4091,5954,2158,3796,-2625
2017-02-19,12.93,13.17,12.78,0.39000000000000057,-0.009999999999999787,13.004,13.17,12.9,0.2699999999999996,-0.08000000000000007,12.734,12.95,12.61,0.33999999999999986,-0.05000000000000071,12.886,13.12,12.7,0.41999999999999993,-0.16999999999999993,3357,5085,1519,3566,-428
2017-02-26,12.622,12.88,12.25,0.6300000000000008,-0.5099999999999998,12.818,12.88,12.66,0.22000000000000064,-0.0600000000000005,12.394,12.55,12.25,0.3000000000000007,-0.3000000000000007,12.656,12.84,12.46,0.379999999999999,0.049999999999998934,2818,3433,2296,1137,635
2017-03-05,12.384,12.61,12.02,0.5899999999999999,-0.2400000000000002,12.556,12.78,12.32,0.4599999999999991,-0.10999999999999943,12.094,12.3,12.0,0.3000000000000007,-0.3000000000000007,12.316,12.49,12.02,0.47000000000000064,-0.15000000000000036,3216,5430,1356,4074,-2178
2017-03-12,12.398,12.78,12.08,0.6999999999999993,0.6999999999999993,12.648,12.78,12.39,0.3899999999999988,0.10999999999999943,12.18,12.4,11.93,0.47000000000000064,0.3200000000000003,12.386000000000001,12.59,12.21,0.379999999999999,-0.1899999999999995,8304,18144,1479,16665,1519
2017-03-19,12.78,13.2,12.43,0.7699999999999996,-0.2400000000000002,12.96,13.23,12.7,0.5300000000000011,0.28000000000000114,12.57,12.98,12.43,0.5500000000000007,-0.040000000000000924,12.846,12.98,12.68,0.3000000000000007,0.3000000000000007,1621,2529,1161,1368,50
2017-03-26,12.612,12.91,12.37,0.5400000000000009,-0.2599999999999998,12.818,13.05,12.65,0.40000000000000036,0.07000000000000028,12.374,12.48,12.28,0.20000000000000107,-0.11999999999999922,12.572,13.05,12.28,0.7700000000000014,0.620000000000001,2750,3794,1855,1939,128
2017-04-02,13.347999999999999,13.73,12.53,1.200000000000001,0.47000000000000064,13.582,14.02,13.2,0.8200000000000003,0.8200000000000003,13.056,13.41,12.49,0.9199999999999999,0.2400000000000002,13.32,14.02,12.9,1.1199999999999992,0.9000000000000004,2027,2257,1699,558,-34
2017-04-09,14.42,14.59,14.2,0.39000000000000057,0.3500000000000014,14.535,14.65,14.26,0.39000000000000057,0.33000000000000007,14.11,14.38,13.95,0.4300000000000015,-0.010000000000001563,14.45,14.58,14.26,0.3200000000000003,0.3000000000000007,6596,18149,1817,16332,16332
2017-04-16,14.722000000000001,15.13,14.31,0.8200000000000003,0.5,15.016,15.21,14.67,0.5400000000000009,0.11999999999999922,14.450000000000001,15.13,14.13,1.0,-0.23999999999999844,14.884,15.15,14.67,0.4800000000000004,0.4299999999999997,3586,4270,1966,2304,-994
2017-04-23,15.032,15.15,14.91,0.2400000000000002,-0.05000000000000071,15.128,15.35,15.05,0.29999999999999893,0.009999999999999787,14.736,15.0,14.41,0.5899999999999999,0.5899999999999999,14.986,15.05,14.86,0.19000000000000128,0.14000000000000057,1880,2664,891,1773,-1261
2017-04-30,14.426,14.73,14.02,0.7100000000000009,0.7100000000000009,14.648,15.03,14.45,0.5800000000000001,0.3899999999999988,14.206,14.45,13.91,0.5399999999999991,0.4299999999999997,14.568,15.03,14.41,0.6199999999999992,0.5399999999999991,2132,2728,1240,1488,-133
2017-05-07,14.466,14.73,14.16,0.5700000000000003,0.3000000000000007,14.688,15.0,14.47,0.5299999999999994,0.1999999999999993,14.23,14.48,13.81,0.6699999999999999,0.05000000000000071,14.562000000000001,14.8,14.47,0.33000000000000007,-0.3200000000000003,3019,4997,1682,3315,3315
2017-05-14,14.98,15.2,14.58,0.6199999999999992,0.16999999999999993,15.338000000000001,15.39,15.2,0.19000000000000128,0.0,14.661999999999999,14.92,14.5,0.41999999999999993,-0.08999999999999986,14.932,15.34,14.5,0.8399999999999999,-0.5099999999999998,8094,15142,1357,13785,13785
2017-05-21,15.23,15.39,14.79,0.6000000000000014,0.5600000000000005,15.370000000000001,15.39,15.35,0.040000000000000924,0.0,14.965,15.35,14.65,0.6999999999999993,0.5999999999999996,15.0725,15.38,14.65,0.7300000000000004,0.4399999999999995,5674,10748,1338,9410,-4903
2017-05-28,15.203999999999999,15.36,14.9,0.4599999999999991,-0.08000000000000007,15.332,15.39,15.25,0.14000000000000057,-0.11000000000000121,14.974,15.14,14.9,0.2400000000000002,-0.040000000000000924,15.256,15.35,15.14,0.20999999999999908,0.0,3857,9306,1565,7741,7259
2017-06-04,14.34,14.66,14.01,0.6500000000000004,0.13000000000000078,14.962,15.25,14.66,0.5899999999999999,0.33000000000000007,14.304,14.6,14.01,0.5899999999999999,0.040000000000000924,14.911999999999999,15.25,14.6,0.6500000000000004,0.39000000000000057,3640,7354,1796,5558,-281
2017-06-11,14.376,14.76,13.8,0.9599999999999991,0.6899999999999995,14.538,14.82,14.1,0.7200000000000006,0.6400000000000006,14.193999999999999,14.66,13.69,0.9700000000000006,0.8600000000000012,14.538,14.82,14.1,0.7200000000000006,0.6400000000000006,3055,4547,1610,2937,-1310
2017-06-18,14.588000000000001,14.91,14.22,0.6899999999999995,0.5800000000000001,14.628,14.91,14.28,0.6300000000000008,0.4399999999999995,14.414,14.62,14.16,0.4599999999999991,0.4599999999999991,14.549999999999999,14.91,14.16,0.75,0.629999999999999,2429,4823,1395,3428,-2843
2017-06-25,14.382,14.95,13.75,1.1999999999999993,-1.1999999999999993,14.61,15.02,14.24,0.7799999999999994,-0.3200000000000003,14.07,14.81,13.62,1.1900000000000013,-1.17,14.576,15.02,14.24,0.7799999999999994,-0.4299999999999997,3746,6755,2151,4604,1184
2017-07-02,13.915,14.33,13.51,0.8200000000000003,-0.7400000000000002,14.2525,14.35,14.05,0.29999999999999893,-0.22999999999999865,13.7,14.05,13.51,0.5400000000000009,-0.16000000000000014,14.1775,14.35,14.05,0.29999999999999893,-0.20999999999999908,2522,4027,1091,2936,364
2017-07-09,14.033999999999999,14.16,13.79,0.370000000000001,-0.08999999999999986,14.134,14.23,14.05,0.17999999999999972,-0.129999999999999,13.696,13.88,13.54,0.34000000000000163,-0.02000000000000135,13.942,14.2,13.54,0.6600000000000001,-0.6600000000000001,2404,2944,1658,1286,-85
2017-07-16,13.908,14.11,13.78,0.33000000000000007,0.2699999999999996,13.984,14.17,13.86,0.3100000000000005,0.1899999999999995,13.738,13.9,13.54,0.3600000000000012,0.0600000000000005,13.876,13.96,13.72,0.2400000000000002,0.0600000000000005,4487,6491,1185,5306,-85
2017-07-23,14.370000000000001,14.49,14.27,0.22000000000000064,0.0600000000000005,14.458,14.58,14.4,0.17999999999999972,0.17999999999999972,14.126,14.36,13.69,0.6699999999999999,0.6699999999999999,14.216,14.42,13.69,0.7300000000000004,0.6699999999999999,1970,2745,1410,1335,375
2017-07-30,14.312,14.6,14.02,0.5800000000000001,-0.33000000000000007,14.488,14.6,14.28,0.3200000000000003,-0.27000000000000135,14.192,14.28,14.02,0.2599999999999998,-0.14000000000000057,14.418,14.56,14.2,0.3600000000000012,-0.33999999999999986,2109,3083,1310,1773,-338
2017-08-06,13.456,14.09,12.86,1.2300000000000004,-1.2300000000000004,13.818,14.15,13.46,0.6899999999999995,-0.6600000000000001,13.356,14.09,12.86,1.2300000000000004,-1.2300000000000004,13.804,14.1,13.46,0.6399999999999988,-0.6099999999999994,3332,7915,1373,6542,4923
2017-08-13,13.29,13.6,12.9,0.6999999999999993,-0.2699999999999996,13.508,13.61,13.42,0.1899999999999995,0.16000000000000014,13.03,13.6,12.74,0.8599999999999994,-0.1999999999999993,13.448,13.61,13.23,0.379999999999999,0.1999999999999993,1668,2260,1060,1200,452
2017-08-20,13.404,13.71,12.66,1.0500000000000007,1.0500000000000007,13.606,13.81,13.18,0.6300000000000008,0.6300000000000008,13.124,13.46,12.66,0.8000000000000007,0.8000000000000007,13.528,13.71,13.18,0.5300000000000011,0.28000000000000114,2078,3314,1270,2044,-412
2017-08-27,13.7625,13.91,13.59,0.3200000000000003,0.10999999999999943,13.842500000000001,13.97,13.59,0.3800000000000008,0.3800000000000008,13.5275,13.64,13.4,0.2400000000000002,-0.10999999999999943,13.74,13.97,13.52,0.45000000000000107,0.3800000000000008,1586,2400,970,1430,143
2017-09-03,14.218,14.72,14.01,0.7100000000000009,-0.13000000000000078,14.572000000000001,15.39,14.05,1.3399999999999999,1.0899999999999999,13.9,14.09,13.55,0.5399999999999991,0.5399999999999991,14.316,15.19,13.99,1.1999999999999993,0.8899999999999988,2695,5554,1491,4063,297
2017-09-10,14.644,14.95,14.16,0.7899999999999991,-0.7599999999999998,14.852,15.1,14.54,0.5600000000000005,-0.3699999999999992,14.546,14.83,14.16,0.6699999999999999,-0.6699999999999999,14.608,14.94,14.19,0.75,-0.6400000000000006,2569,4478,1210,3268,2512
2017-09-17,16.082,17.07,14.78,2.290000000000001,1.8800000000000008,16.39,17.11,15.18,1.9299999999999997,1.8900000000000006,15.639999999999999,16.65,14.37,2.2799999999999994,2.2799999999999994,15.892,17.07,14.99,2.08,1.92,2826,3281,1934,1347,60
2017-09-24,15.96,16.15,15.72,0.42999999999999794,-0.3199999999999985,16.36,16.69,15.99,0.7000000000000011,-0.23000000000000043,15.644,16.15,15.32,0.8299999999999983,-0.3199999999999985,15.96,16.42,15.43,0.990000000000002,0.060000000000002274,3747,8767,1965,6802,-6802
2017-10-01,16.604,17.04,15.97,1.0699999999999985,0.370000000000001,17.012,17.09,16.93,0.16000000000000014,-0.030000000000001137,16.522,17.04,15.97,1.0699999999999985,-0.03999999999999915,16.848,17.09,16.52,0.5700000000000003,-0.2699999999999996,5730,13310,1078,12232,10071
2017-10-08,16.306,16.75,15.74,1.0099999999999998,-0.4599999999999991,16.596,16.75,16.38,0.370000000000001,-0.3200000000000003,16.008,16.67,15.63,1.040000000000001,-0.4599999999999991,16.378,16.74,15.8,0.9399999999999977,-0.15000000000000213,1841,2531,1341,1190,-983
