Date,CLRO_Open_average,CLRO_Open_max,CLRO_Open_min,CLRO_Open_volatility,CLRO_Open_change,CLRO_High_average,CLRO_High_max,CLRO_High_min,CLRO_High_volatility,CLRO_High_change,CLRO_Low_average,CLRO_Low_max,CLRO_Low_min,CLRO_Low_volatility,CLRO_Low_change,CLRO_Close_average,CLRO_Close_max,CLRO_Close_min,CLRO_Close_volatility,CLRO_Close_change,CLRO_Volume_average,CLRO_Volume_max,CLRO_Volume_min,CLRO_Volume_volatility,CLRO_Volume_change
2018-04-01,7.3500000000000005,7.9,7.12,0.7800000000000002,-0.6500000000000004,7.558,7.94,7.2,0.7400000000000002,-0.6500000000000004,7.146,7.52,6.9,0.6199999999999992,-0.6199999999999992,7.224,7.52,6.9,0.6199999999999992,-0.6199999999999992,7701,25993,2297,23696,1052
2018-04-08,7.0760000000000005,7.15,6.89,0.2600000000000007,-0.2600000000000007,7.112,7.17,6.94,0.22999999999999954,-0.22999999999999954,6.992,7.07,6.85,0.22000000000000064,-0.15000000000000036,7.05,7.15,6.88,0.27000000000000046,-0.27000000000000046,4028,6631,360,6271,-3173
2018-04-15,6.96,7.0,6.9,0.09999999999999964,-0.04999999999999982,7.08,7.2,7.0,0.20000000000000018,0.09999999999999964,6.908,6.95,6.85,0.10000000000000053,0.10000000000000053,6.996,7.08,6.9,0.17999999999999972,0.09999999999999964,2321,5198,831,4367,-3993
2018-04-22,6.75,6.95,6.55,0.40000000000000036,-0.40000000000000036,6.848,7.3,6.55,0.75,-0.41000000000000014,6.326,6.6,5.92,0.6799999999999997,-0.4299999999999997,6.638,6.8,6.4,0.39999999999999947,-0.39999999999999947,17283,43780,411,43369,-31219
2018-04-29,6.04,6.3,5.9,0.39999999999999947,-0.2999999999999998,6.108,6.5,5.9,0.5999999999999996,-0.5,5.936,6.15,5.84,0.3100000000000005,-0.29000000000000004,5.958,6.15,5.84,0.3100000000000005,-0.25,10538,15924,6399,9525,-8472
2018-05-06,5.892,6.0,5.77,0.23000000000000043,0.04999999999999982,6.096,6.35,5.9,0.4499999999999993,0.2699999999999996,5.83,6.0,5.76,0.2400000000000002,0.2400000000000002,5.96,6.05,5.8,0.25,0.14999999999999947,5029,7441,2606,4835,-2887
2018-05-13,6.036,6.3,5.85,0.4500000000000002,-0.3200000000000003,6.094,6.35,5.95,0.39999999999999947,-0.23000000000000043,5.858,5.96,5.8,0.16000000000000014,-0.08999999999999986,5.94,6.0,5.8,0.20000000000000018,-0.04999999999999982,4306,6843,2797,4046,580
2018-05-20,6.02,6.3,5.8,0.5,-0.40000000000000036,6.0600000000000005,6.3,5.9,0.39999999999999947,-0.34999999999999964,5.8020000000000005,5.9,5.65,0.25,-0.010000000000000675,5.88,5.95,5.75,0.20000000000000018,0.0,3999,6520,1633,4887,-3091
2018-05-27,5.9525,6.1,5.85,0.25,0.25,6.1,6.3,5.9,0.39999999999999947,0.39999999999999947,5.9399999999999995,6.1,5.8,0.2999999999999998,0.2999999999999998,6.0625,6.3,5.8,0.5,0.5,6890,19178,2192,16986,-15969
2018-06-03,6.14,6.25,5.85,0.40000000000000036,-0.40000000000000036,6.146,6.25,5.85,0.40000000000000036,-0.40000000000000036,5.926,6.2,5.47,0.7300000000000004,-0.4900000000000002,5.98,6.2,5.65,0.5499999999999998,-0.34999999999999964,2317,3002,1517,1485,-1028
2018-06-10,5.45,5.9,4.5,1.4000000000000004,-1.2000000000000002,5.496,5.92,4.5,1.42,-1.2599999999999998,5.118,5.79,4.0,1.79,-1.6500000000000004,5.168,5.85,4.05,1.7999999999999998,-1.6000000000000005,23930,83025,2059,80966,25608
2018-06-17,3.932,4.16,3.7,0.45999999999999996,-0.2999999999999998,4.022,4.16,3.7,0.45999999999999996,-0.39999999999999947,3.784,3.95,3.55,0.40000000000000036,-0.3500000000000001,3.858,4.14,3.55,0.5899999999999999,-0.3500000000000001,28888,37424,7476,29948,-7337
2018-06-24,3.718,3.88,3.55,0.33000000000000007,0.20999999999999996,3.816,3.9,3.65,0.25,0.20000000000000018,3.672,3.75,3.55,0.20000000000000018,0.16000000000000014,3.79,3.85,3.65,0.20000000000000018,0.20000000000000018,5906,12056,1182,10874,-10874
2018-07-01,3.7625,3.85,3.66,0.18999999999999995,-0.18999999999999995,3.8125,3.85,3.7,0.1499999999999999,-0.1499999999999999,3.725,3.79,3.66,0.1299999999999999,-0.08999999999999986,3.7600000000000002,3.85,3.7,0.1499999999999999,-0.1499999999999999,2200,5847,799,5048,367
2018-07-08,3.698,3.8,3.5,0.2999999999999998,-0.22999999999999998,3.718,3.8,3.55,0.25,-0.20000000000000018,3.64,3.73,3.5,0.22999999999999998,-0.22999999999999998,3.656,3.75,3.53,0.2200000000000002,-0.2200000000000002,5522,14919,283,14636,13726
2018-07-15,3.644,3.7,3.59,0.11000000000000032,0.06000000000000005,3.66,3.7,3.59,0.11000000000000032,0.06000000000000005,3.548,3.63,3.5,0.1299999999999999,0.010000000000000231,3.582,3.67,3.5,0.16999999999999993,0.040000000000000036,5472,15265,570,14695,550
2018-07-22,3.414,3.7,3.2,0.5,-0.29000000000000004,3.472,3.7,3.3,0.40000000000000036,-0.25,3.296,3.4,3.11,0.29000000000000004,0.0,3.358,3.46,3.22,0.23999999999999977,-0.009999999999999787,10890,17777,4235,13542,-6306
2018-07-29,3.43,3.5,3.35,0.1499999999999999,-0.1499999999999999,3.46,3.5,3.4,0.10000000000000009,-0.04999999999999982,3.4,3.5,3.35,0.1499999999999999,-0.1499999999999999,3.422,3.5,3.36,0.14000000000000012,-0.14000000000000012,3329,12126,537,11589,-451
2018-08-05,3.37,3.45,3.25,0.20000000000000018,-0.10000000000000009,3.412,3.46,3.25,0.20999999999999996,-0.20000000000000018,3.106,3.4,2.38,1.02,-0.9700000000000002,3.2,3.45,2.4,1.0500000000000003,-1.0500000000000003,27682,121386,2418,118968,118968
2018-08-12,2.4339999999999997,2.55,2.4,0.1499999999999999,0.020000000000000018,2.548,2.75,2.4,0.3500000000000001,0.050000000000000266,2.302,2.45,2.06,0.3900000000000001,0.29000000000000004,2.448,2.5,2.4,0.10000000000000009,0.040000000000000036,84535,184616,16573,168043,-60382
2018-08-19,2.362,2.45,2.25,0.20000000000000018,-0.20000000000000018,2.38,2.45,2.3,0.15000000000000036,-0.15000000000000036,2.282,2.35,2.15,0.20000000000000018,-0.20000000000000018,2.3,2.4,2.15,0.25,-0.20000000000000018,15287,32137,7334,24803,788
2018-08-26,2.266,2.3,2.2,0.09999999999999964,-0.029999999999999805,2.28,2.3,2.25,0.04999999999999982,0.0,2.18,2.25,2.1,0.1499999999999999,0.0,2.1959999999999997,2.3,2.11,0.18999999999999995,0.0,13305,31591,3090,28501,-28115
2018-09-02,2.15,2.2,2.05,0.15000000000000036,0.0,2.2025,2.25,2.16,0.08999999999999986,-0.04999999999999982,2.09,2.16,2.05,0.11000000000000032,-0.06000000000000005,2.15,2.25,2.05,0.20000000000000018,-0.10000000000000009,25421,61478,2359,59119,11116
2018-09-09,2.11,2.15,2.05,0.10000000000000009,-0.04999999999999982,2.188,2.23,2.15,0.08000000000000007,0.08000000000000007,2.06,2.1,2.05,0.050000000000000266,0.050000000000000266,2.11,2.2,2.05,0.15000000000000036,0.10000000000000009,15635,24493,3542,20951,18009
2018-09-16,2.15,2.24,2.06,0.18000000000000016,-0.0900000000000003,2.208,2.24,2.2,0.040000000000000036,-0.040000000000000036,2.044,2.1,2.0,0.10000000000000009,-0.020000000000000018,2.11,2.15,2.05,0.10000000000000009,0.10000000000000009,22282,53692,7228,46464,29525
2018-09-23,2.16,2.35,2.0,0.3500000000000001,0.20000000000000018,2.316,2.5,2.2,0.2999999999999998,0.20000000000000018,2.0,2.1,1.8,0.30000000000000004,-0.10000000000000009,2.182,2.31,2.05,0.26000000000000023,-0.04999999999999982,41018,68410,13810,54600,39442
2018-09-30,2.0140000000000002,2.19,1.86,0.32999999999999985,-0.26,2.062,2.2,1.99,0.2100000000000002,-0.2100000000000002,1.8840000000000001,1.97,1.83,0.1399999999999999,-0.11999999999999988,1.98,2.09,1.86,0.22999999999999976,-0.09999999999999987,16207,28039,3320,24719,-24719
2018-10-07,1.812,1.97,1.7,0.27,-0.24,1.8699999999999999,1.97,1.77,0.19999999999999996,-0.19999999999999996,1.73,1.8,1.65,0.15000000000000013,-0.10000000000000009,1.78,1.83,1.71,0.1200000000000001,-0.06000000000000005,9296,22237,4794,17443,-798
2018-10-14,1.704,1.78,1.61,0.16999999999999993,-0.16999999999999993,1.76,1.78,1.71,0.07000000000000006,-0.07000000000000006,1.6199999999999999,1.65,1.55,0.09999999999999987,-0.09999999999999987,1.66,1.78,1.57,0.20999999999999996,-0.07999999999999985,18123,43943,7392,36551,8762
2018-10-21,1.602,1.64,1.57,0.06999999999999984,0.030000000000000027,1.634,1.64,1.63,0.010000000000000009,-0.010000000000000009,1.59,1.6,1.57,0.030000000000000027,0.030000000000000027,1.608,1.63,1.59,0.039999999999999813,0.039999999999999813,2509,3852,391,3461,-1080
2018-10-28,1.556,1.63,1.5,0.1299999999999999,-0.09999999999999987,1.806,2.6,1.54,1.06,-0.08999999999999986,1.506,1.57,1.46,0.1100000000000001,-0.040000000000000036,1.55,1.65,1.49,0.15999999999999992,-0.010000000000000009,348230,1534457,24286,1510171,12793
2018-11-04,1.57,1.76,1.43,0.33000000000000007,-0.040000000000000036,1.846,2.16,1.45,0.7100000000000002,-0.22999999999999998,1.44,1.61,1.35,0.26,-0.10999999999999988,1.5919999999999999,1.95,1.39,0.56,-0.10000000000000009,746076,1963522,68003,1895519,126544
2018-11-11,1.316,1.38,1.27,0.10999999999999988,-0.06999999999999984,1.448,1.77,1.28,0.49,0.27,1.214,1.3,1.12,0.17999999999999994,-0.08000000000000007,1.28,1.31,1.25,0.06000000000000005,-0.030000000000000027,477361,1646614,82378,1564236,1357324
2018-11-18,1.3,1.35,1.27,0.08000000000000007,0.08000000000000007,1.3675000000000002,1.43,1.34,0.08999999999999986,0.020000000000000018,1.275,1.29,1.27,0.020000000000000018,0.0,1.2875,1.31,1.27,0.040000000000000036,-0.010000000000000009,112908,256408,35869,220539,-57798
2018-11-25,1.3599999999999999,1.45,1.27,0.17999999999999994,0.1499999999999999,1.456,1.68,1.32,0.3599999999999999,0.09999999999999987,1.31,1.39,1.25,0.1399999999999999,0.11999999999999988,1.3639999999999999,1.45,1.27,0.17999999999999994,0.11999999999999988,304539,997426,37056,960370,-126198
2018-12-02,1.3225,1.41,1.23,0.17999999999999994,-0.17999999999999994,1.4049999999999998,1.46,1.38,0.08000000000000007,-0.08000000000000007,1.245,1.35,1.18,0.17000000000000015,-0.17000000000000015,1.31,1.35,1.27,0.08000000000000007,-0.050000000000000044,65824,156743,23664,133079,129476
2018-12-09,1.358,1.42,1.31,0.10999999999999988,0.050000000000000044,1.414,1.45,1.36,0.08999999999999986,-0.08999999999999986,1.294,1.35,1.24,0.1100000000000001,0.0,1.358,1.43,1.27,0.15999999999999992,-0.15999999999999992,44790,110207,12350,97857,-66928
2018-12-16,1.238,1.31,1.19,0.1200000000000001,-0.1200000000000001,1.286,1.31,1.23,0.08000000000000007,-0.020000000000000018,1.166,1.21,1.12,0.08999999999999986,0.0,1.236,1.29,1.18,0.1100000000000001,0.050000000000000044,46073,84568,23432,61136,-12039
2018-12-23,1.24,1.28,1.2,0.08000000000000007,-0.010000000000000009,1.2650000000000001,1.28,1.23,0.050000000000000044,-0.010000000000000009,1.1724999999999999,1.19,1.14,0.050000000000000044,0.010000000000000009,1.2149999999999999,1.24,1.2,0.040000000000000036,-0.020000000000000018,88929,187023,21722,165301,69251
2018-12-30,1.2974999999999999,1.4,1.2,0.19999999999999996,0.19999999999999996,1.4075,1.48,1.35,0.1299999999999999,0.1299999999999999,1.26,1.31,1.2,0.1100000000000001,0.1100000000000001,1.35,1.4,1.25,0.1499999999999999,0.1499999999999999,80111,143053,26213,116840,-90562
2019-01-06,1.416,1.45,1.36,0.08999999999999986,0.06000000000000005,1.472,1.53,1.39,0.14000000000000012,0.09000000000000008,1.34,1.41,1.26,0.1499999999999999,0.09999999999999987,1.41,1.48,1.31,0.16999999999999993,0.16999999999999993,35576,64342,5165,59177,-21396
2019-01-13,1.456,1.55,1.41,0.14000000000000012,0.030000000000000027,1.508,1.55,1.48,0.07000000000000006,-0.050000000000000044,1.414,1.44,1.4,0.040000000000000036,0.030000000000000027,1.45,1.48,1.4,0.08000000000000007,0.0,24936,46576,5495,41081,-20112
2019-01-20,1.71,2.27,1.47,0.8,0.78,1.9125,2.5,1.51,0.99,0.99,1.615,2.01,1.47,0.5399999999999998,0.5399999999999998,1.77,2.12,1.51,0.6100000000000001,0.6100000000000001,3156713,12116484,6505,12109979,12109979
2019-01-27,1.958,2.06,1.85,0.20999999999999996,-0.09999999999999987,2.058,2.19,1.95,0.24,0.1299999999999999,1.838,1.91,1.76,0.1499999999999999,0.0,1.98,2.1,1.82,0.28,0.10000000000000009,253986,624559,100083,524476,-494734
2019-02-03,1.974,2.17,1.88,0.29000000000000004,-0.26,2.008,2.19,1.91,0.28,-0.28,1.878,1.94,1.83,0.10999999999999988,-0.09999999999999987,1.912,1.97,1.84,0.1299999999999999,-0.09999999999999987,64465,186808,25324,161484,-148219
2019-02-10,1.932,1.97,1.84,0.1299999999999999,0.1299999999999999,2.028,2.08,1.98,0.10000000000000009,0.029999999999999805,1.9,1.95,1.82,0.1299999999999999,0.10999999999999988,1.946,1.98,1.88,0.10000000000000009,0.010000000000000009,76650,161771,22930,138841,-85779
2019-02-17,1.9625,1.97,1.95,0.020000000000000018,-0.020000000000000018,2.0324999999999998,2.05,2.0,0.04999999999999982,-0.04999999999999982,1.9075,1.95,1.82,0.1299999999999999,-0.1299999999999999,1.9425,1.97,1.92,0.050000000000000044,-0.050000000000000044,33876,48927,23903,25024,25024
2019-02-24,1.878,1.93,1.82,0.10999999999999988,0.020000000000000018,1.932,1.97,1.9,0.07000000000000006,-0.020000000000000018,1.828,1.85,1.82,0.030000000000000027,-0.020000000000000018,1.868,1.9,1.82,0.07999999999999985,-0.010000000000000009,17884,33309,9632,23677,-8755
2019-03-03,1.876,1.92,1.77,0.1499999999999999,-0.1499999999999999,1.94,1.99,1.86,0.1299999999999999,-0.08999999999999986,1.8499999999999999,1.89,1.77,0.11999999999999988,-0.11999999999999988,1.8719999999999999,1.94,1.8,0.1399999999999999,-0.1399999999999999,16221,34616,8171,26445,-2559
2019-03-10,1.846,1.87,1.83,0.040000000000000036,0.020000000000000018,1.902,1.93,1.88,0.050000000000000044,0.0,1.812,1.84,1.79,0.050000000000000044,0.040000000000000036,1.846,1.87,1.81,0.06000000000000005,-0.030000000000000027,15052,42898,5304,37594,1002
2019-03-17,2.024,2.15,1.86,0.2899999999999998,0.22999999999999976,2.112,2.19,1.98,0.20999999999999996,0.1299999999999999,1.956,2.03,1.86,0.1699999999999997,0.1399999999999999,2.044,2.12,1.9,0.2200000000000002,0.18999999999999995,43353,144050,10823,133227,-5740
2019-03-24,2.128,2.15,2.09,0.06000000000000005,0.06000000000000005,2.156,2.2,2.11,0.0900000000000003,0.040000000000000036,2.064,2.11,2.01,0.10000000000000009,-0.040000000000000036,2.084,2.13,2.02,0.10999999999999988,-0.029999999999999805,20166,58902,5005,53897,14704
2019-03-31,2.056,2.1,2.02,0.08000000000000007,0.08000000000000007,2.092,2.11,2.07,0.040000000000000036,0.029999999999999805,2.022,2.04,2.0,0.040000000000000036,-0.020000000000000018,2.066,2.1,2.05,0.050000000000000266,0.0,22808,37842,10984,26858,21712
2019-04-07,2.098,2.17,2.05,0.1200000000000001,0.040000000000000036,2.13,2.17,2.07,0.10000000000000009,0.08999999999999986,2.064,2.12,2.03,0.0900000000000003,0.08000000000000007,2.114,2.17,2.03,0.14000000000000012,0.10000000000000009,13036,23613,3226,20387,-13512
2019-04-14,2.1799999999999997,2.26,2.08,0.17999999999999972,-0.08999999999999986,2.245,2.34,2.13,0.20999999999999996,-0.20999999999999996,2.1174999999999997,2.21,2.05,0.16000000000000014,-0.08999999999999986,2.1875,2.25,2.13,0.1200000000000001,-0.1200000000000001,72040,189959,19055,170904,-170904
2019-04-21,2.112,2.15,2.07,0.08000000000000007,-0.07000000000000028,2.146,2.19,2.09,0.10000000000000009,-0.040000000000000036,2.054,2.08,2.01,0.07000000000000028,0.06000000000000005,2.118,2.18,2.08,0.10000000000000009,-0.03000000000000025,7834,16975,1973,15002,1152
2019-04-28,2.1,2.14,2.06,0.08000000000000007,0.08000000000000007,2.158,2.24,2.12,0.1200000000000001,0.0900000000000003,2.072,2.12,2.05,0.07000000000000028,0.06000000000000005,2.132,2.2,2.09,0.11000000000000032,0.11000000000000032,14139,27010,3429,23581,23581
2019-05-05,2.198,2.22,2.17,0.050000000000000266,-0.03000000000000025,2.248,2.27,2.23,0.040000000000000036,-0.040000000000000036,2.162,2.2,2.12,0.08000000000000007,-0.03000000000000025,2.204,2.25,2.15,0.10000000000000009,0.020000000000000018,12301,28929,6321,22608,2431
2019-05-12,2.204,2.23,2.17,0.06000000000000005,-0.03000000000000025,2.228,2.25,2.2,0.04999999999999982,0.029999999999999805,2.182,2.21,2.17,0.040000000000000036,0.0,2.208,2.23,2.19,0.040000000000000036,-0.010000000000000231,10789,23324,1351,21973,8432
2019-05-19,2.154,2.22,2.1,0.1200000000000001,-0.08999999999999986,2.19,2.25,2.15,0.10000000000000009,-0.08999999999999986,2.122,2.18,2.08,0.10000000000000009,-0.08000000000000007,2.152,2.2,2.11,0.0900000000000003,-0.0900000000000003,15248,20207,8838,11369,-10352
2019-05-26,2.0975,2.12,2.07,0.050000000000000266,-0.03000000000000025,2.115,2.12,2.1,0.020000000000000018,0.0,2.075,2.1,2.05,0.050000000000000266,-0.03000000000000025,2.0875,2.11,2.05,0.06000000000000005,-0.040000000000000036,7650,12843,221,12622,1365
2019-06-02,2.112,2.12,2.1,0.020000000000000018,0.020000000000000018,2.134,2.16,2.12,0.040000000000000036,0.040000000000000036,2.092,2.12,2.05,0.07000000000000028,0.07000000000000028,2.128,2.16,2.12,0.040000000000000036,0.040000000000000036,7463,15928,1661,14267,-5515
2019-06-09,2.156,2.19,2.11,0.08000000000000007,0.08000000000000007,2.196,2.25,2.17,0.08000000000000007,0.08000000000000007,2.156,2.19,2.11,0.08000000000000007,0.08000000000000007,2.19,2.24,2.17,0.07000000000000028,0.07000000000000028,9104,19286,3785,15501,14112
2019-06-16,2.25,2.41,2.18,0.22999999999999998,0.18999999999999995,2.334,2.49,2.22,0.27,0.27,2.2,2.24,2.15,0.0900000000000003,0.0900000000000003,2.286,2.42,2.15,0.27,0.25,31227,73863,3618,70245,56195
2019-06-23,2.35,2.4,2.27,0.1299999999999999,0.0,2.424,2.46,2.4,0.06000000000000005,-0.06000000000000005,2.274,2.38,2.21,0.16999999999999993,-0.1499999999999999,2.294,2.44,2.21,0.22999999999999998,-0.20999999999999996,11160,15926,7323,8603,-948
2019-06-30,2.3125,2.34,2.27,0.06999999999999984,0.06000000000000005,2.375,2.4,2.31,0.08999999999999986,0.0,2.3025,2.33,2.27,0.06000000000000005,0.06000000000000005,2.37,2.4,2.31,0.08999999999999986,0.009999999999999787,2481,6676,0,6676,-5322
2019-07-07,2.358,2.41,2.3,0.11000000000000032,-0.040000000000000036,2.388,2.42,2.34,0.08000000000000007,-0.020000000000000018,2.292,2.35,2.25,0.10000000000000009,-0.029999999999999805,2.338,2.4,2.25,0.1499999999999999,-0.1499999999999999,8595,18994,2242,16752,-13869
2019-07-14,2.258,2.42,2.13,0.29000000000000004,-0.14000000000000012,2.322,2.52,2.21,0.31000000000000005,-0.1200000000000001,2.182,2.25,2.0,0.25,-0.25,2.21,2.32,2.01,0.31000000000000005,-0.31000000000000005,15790,61568,662,60906,10538
2019-07-21,2.046,2.11,2.02,0.08999999999999986,0.020000000000000018,2.076,2.11,2.05,0.06000000000000005,0.040000000000000036,2.016,2.02,2.0,0.020000000000000018,0.0,2.026,2.05,2.02,0.029999999999999805,0.0,5456,7597,3214,4383,-2960
2019-07-28,2.122,2.22,2.04,0.18000000000000016,0.18000000000000016,2.202,2.32,2.1,0.21999999999999975,0.11000000000000032,2.1,2.22,2.01,0.2100000000000004,0.18000000000000016,2.136,2.22,2.05,0.17000000000000037,0.17000000000000037,4966,8383,437,7946,-4650
2019-08-04,2.296,2.42,2.12,0.2999999999999998,0.07999999999999963,2.394,2.49,2.3,0.1900000000000004,0.040000000000000036,2.208,2.32,2.1,0.21999999999999975,0.1599999999999997,2.3,2.41,2.1,0.31000000000000005,0.1599999999999997,10655,31736,931,30805,-4065
2019-08-11,2.21,2.26,2.12,0.13999999999999968,-0.019999999999999574,2.3525,2.38,2.27,0.10999999999999988,0.0,2.18,2.23,2.12,0.10999999999999988,0.08000000000000007,2.2325,2.27,2.16,0.10999999999999988,0.06999999999999984,2998,4656,1199,3457,-2628
2019-08-18,2.258,2.33,2.2,0.1299999999999999,0.10000000000000009,2.344,2.4,2.25,0.1499999999999999,0.020000000000000018,2.22,2.28,2.2,0.07999999999999963,0.07999999999999963,2.224,2.28,2.2,0.07999999999999963,0.07999999999999963,5911,13679,351,13328,-12290
2019-08-25,2.25,2.29,2.2,0.08999999999999986,-0.04999999999999982,2.32,2.4,2.25,0.1499999999999999,-0.029999999999999805,2.2225,2.28,2.16,0.11999999999999966,-0.11999999999999966,2.2725,2.35,2.23,0.1200000000000001,-0.04999999999999982,8628,20202,201,20001,20001
2019-09-01,2.2525,2.3,2.18,0.11999999999999966,0.04999999999999982,2.33,2.35,2.3,0.050000000000000266,0.020000000000000018,2.1875,2.23,2.1,0.1299999999999999,0.1299999999999999,2.2475,2.27,2.23,0.040000000000000036,0.010000000000000231,4793,7280,639,6641,-253
2019-09-08,2.242,2.35,2.11,0.2400000000000002,-0.2400000000000002,2.276,2.35,2.25,0.10000000000000009,-0.10000000000000009,2.164,2.25,2.1,0.1499999999999999,-0.14000000000000012,2.232,2.26,2.18,0.07999999999999963,-0.07999999999999963,6700,14398,2015,12383,-1797
2019-09-15,1.998,2.16,1.86,0.30000000000000004,-0.29000000000000004,2.048,2.2,1.93,0.27000000000000024,-0.2400000000000002,1.9020000000000001,2.1,1.78,0.32000000000000006,-0.32000000000000006,1.962,2.1,1.85,0.25,-0.14000000000000012,20998,48404,10149,38255,3151
2019-09-22,1.892,1.94,1.84,0.09999999999999987,0.050000000000000044,1.928,1.95,1.88,0.07000000000000006,0.0,1.854,1.89,1.81,0.07999999999999985,-0.04999999999999982,1.8679999999999999,1.89,1.83,0.05999999999999983,-0.05999999999999983,3122,5154,596,4558,-3160
2019-09-29,1.82,1.89,1.78,0.10999999999999988,-0.07000000000000006,1.85,1.91,1.79,0.11999999999999988,-0.030000000000000027,1.802,1.85,1.78,0.07000000000000006,-0.030000000000000027,1.83,1.88,1.79,0.08999999999999986,0.010000000000000009,2604,4709,866,3843,2985
2019-10-06,1.826,1.87,1.79,0.08000000000000007,-0.08000000000000007,1.858,1.88,1.79,0.08999999999999986,-0.08999999999999986,1.806,1.87,1.78,0.09000000000000008,-0.09000000000000008,1.826,1.88,1.78,0.09999999999999987,-0.09999999999999987,4721,9380,1231,8149,1531
2019-10-13,1.754,1.79,1.69,0.10000000000000009,-0.10000000000000009,1.804,1.87,1.75,0.1200000000000001,-0.1200000000000001,1.676,1.77,1.62,0.1499999999999999,0.05999999999999983,1.728,1.81,1.62,0.18999999999999995,0.1299999999999999,11415,16084,3404,12680,-12680
2019-10-20,1.52,1.75,1.36,0.3899999999999999,-0.29000000000000004,1.568,1.75,1.42,0.33000000000000007,-0.19999999999999996,1.424,1.63,1.32,0.30999999999999983,-0.16999999999999993,1.46,1.63,1.34,0.2899999999999998,-0.08999999999999986,21550,61893,4833,57060,-12330
2019-10-27,1.524,1.54,1.5,0.040000000000000036,-0.020000000000000018,1.548,1.58,1.52,0.06000000000000005,-0.010000000000000009,1.506,1.53,1.48,0.050000000000000044,-0.010000000000000009,1.524,1.56,1.5,0.06000000000000005,0.020000000000000018,8317,18909,3164,15745,-596
