Date,Deutsche X-trackers MSCI Eurozone_Open_average,Deutsche X-trackers MSCI Eurozone_Open_max,Deutsche X-trackers MSCI Eurozone_Open_min,Deutsche X-trackers MSCI Eurozone_Open_volatility,Deutsche X-trackers MSCI Eurozone_Open_change,Deutsche X-trackers MSCI Eurozone_High_average,Deutsche X-trackers MSCI Eurozone_High_max,Deutsche X-trackers MSCI Eurozone_High_min,Deutsche X-trackers MSCI Eurozone_High_volatility,Deutsche X-trackers MSCI Eurozone_High_change,Deutsche X-trackers MSCI Eurozone_Low_average,Deutsche X-trackers MSCI Eurozone_Low_max,Deutsche X-trackers MSCI Eurozone_Low_min,Deutsche X-trackers MSCI Eurozone_Low_volatility,Deutsche X-trackers MSCI Eurozone_Low_change,Deutsche X-trackers MSCI Eurozone_Close_average,Deutsche X-trackers MSCI Eurozone_Close_max,Deutsche X-trackers MSCI Eurozone_Close_min,Deutsche X-trackers MSCI Eurozone_Close_volatility,Deutsche X-trackers MSCI Eurozone_Close_change
2018-03-25,29.64,29.64,29.64,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.3,29.3,29.3,0.0,0.0
2018-04-01,30.11,30.11,30.11,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2018-04-08,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2018-04-15,30.87,30.87,30.87,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2018-04-22,31.1,31.1,31.1,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.05,31.05,31.05,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2018-04-29,31.6,31.6,31.6,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2018-05-06,31.81,31.81,31.81,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2018-05-13,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2018-05-20,31.59,31.59,31.59,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.56,31.56,31.56,0.0,0.0
2018-05-27,31.47,31.47,31.47,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2018-06-03,31.47,31.47,31.47,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2018-06-10,31.44,31.44,31.44,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2018-06-17,30.12,30.12,30.12,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2018-06-24,29.94,29.94,29.94,0.0,0.0,30.07,30.07,30.07,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2018-07-01,30.68,30.68,30.68,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2018-07-08,30.72,30.72,30.72,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2018-07-15,30.7,30.7,30.7,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2018-07-22,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2018-07-29,30.96,30.96,30.96,0.0,0.0,31.01,31.01,31.01,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2018-08-05,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-08-12,30.43,30.43,30.43,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-08-19,30.85,30.85,30.85,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2018-08-26,30.53,30.53,30.53,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2018-09-02,29.92,29.92,29.92,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2018-09-09,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2018-09-16,30.59,30.59,30.59,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2018-09-23,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2018-09-30,29.52,29.52,29.52,0.0,0.0,29.61,29.61,29.61,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2018-10-07,28.46,28.46,28.46,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2018-10-14,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2018-10-21,28.3,28.3,28.3,0.0,0.0,28.3,28.3,28.3,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2018-10-28,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.79,28.79,28.79,0.0,0.0
2018-11-04,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.58,28.58,28.58,0.0,0.0
2018-11-11,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.15,28.15,28.15,0.0,0.0
2018-11-18,28.25,28.25,28.25,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2018-11-25,28.8,28.8,28.8,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2018-12-02,27.04,27.04,27.04,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.83,26.83,26.83,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2018-12-09,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2018-12-16,26.01,26.01,26.01,0.0,0.0,26.11,26.11,26.11,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0
2018-12-23,26.53,26.53,26.53,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.46,26.46,26.46,0.0,0.0
2018-12-30,26.87,26.87,26.87,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2019-01-06,27.11,27.11,27.11,0.0,0.0,27.25,27.25,27.25,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-01-13,27.94,27.94,27.94,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.0,28.0,28.0,0.0,0.0
2019-01-20,28.07,28.07,28.07,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-01-27,28.2,28.2,28.2,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2019-02-03,28.23,28.23,28.23,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-02-10,28.98,28.98,28.98,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.99,28.99,28.99,0.0,0.0
2019-02-17,29.35,29.35,29.35,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.22,29.22,29.22,0.0,0.0
2019-02-24,29.72,29.72,29.72,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2019-03-03,29.35,29.35,29.35,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2019-03-10,30.15,30.15,30.15,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-03-17,29.43,29.43,29.43,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-03-24,30.13,30.13,30.13,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2019-03-31,30.76,30.76,30.76,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.71,30.71,30.71,0.0,0.0
2019-04-07,30.94,30.94,30.94,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2019-04-14,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2019-04-21,31.36,31.36,31.36,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-04-28,30.82,30.82,30.82,0.0,0.0,31.17,31.17,31.17,0.0,0.0,30.82,30.82,30.82,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2019-05-05,29.91,29.91,29.91,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-05-12,30.35,30.35,30.35,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2019-05-19,30.36,30.36,30.36,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0
2019-05-26,29.75,29.75,29.75,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2019-06-02,30.58,30.58,30.58,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-06-09,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-06-16,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2019-06-23,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-06-30,30.99,30.99,30.99,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.85,30.85,30.85,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-07-07,30.95,30.95,30.95,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2019-07-14,30.82,30.82,30.82,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2019-07-21,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-07-28,29.62,29.62,29.62,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2019-08-04,29.55,29.55,29.55,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2019-08-11,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-08-18,29.74,29.74,29.74,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2019-08-25,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-09-01,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.05,31.05,31.05,0.0,0.0
2019-09-08,31.33,31.33,31.33,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.29,31.29,31.29,0.0,0.0
2019-09-15,31.25,31.25,31.25,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-09-22,31.38,31.38,31.38,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2019-09-29,30.68,30.68,30.68,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2019-10-06,31.4,31.4,31.4,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2019-10-13,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2019-10-20,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2019-10-27,32.65,32.65,32.65,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2019-11-03,32.97,32.97,32.97,0.0,0.0,32.97,32.97,32.97,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2019-11-10,32.9,32.9,32.9,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2019-11-17,32.99,32.99,32.99,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.99,32.99,32.99,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2019-11-24,32.61,32.61,32.61,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-12-01,32.84,32.84,32.84,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2019-12-08,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-12-15,33.57,33.57,33.57,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2019-12-22,33.27,33.27,33.27,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.27,33.27,33.27,0.0,0.0
2019-12-29,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.46,33.46,33.46,0.0,0.0
