Date,Global X Social Media_etf_Open_average,Global X Social Media_etf_Open_max,Global X Social Media_etf_Open_min,Global X Social Media_etf_Open_volatility,Global X Social Media_etf_Open_change,Global X Social Media_etf_High_average,Global X Social Media_etf_High_max,Global X Social Media_etf_High_min,Global X Social Media_etf_High_volatility,Global X Social Media_etf_High_change,Global X Social Media_etf_Low_average,Global X Social Media_etf_Low_max,Global X Social Media_etf_Low_min,Global X Social Media_etf_Low_volatility,Global X Social Media_etf_Low_change,Global X Social Media_etf_Close_average,Global X Social Media_etf_Close_max,Global X Social Media_etf_Close_min,Global X Social Media_etf_Close_volatility,Global X Social Media_etf_Close_change
2018-08-05,33.06,33.06,33.06,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.27,33.27,33.27,0.0,0.0
2018-08-12,31.9,31.9,31.9,0.0,0.0,32.26,32.26,32.26,0.0,0.0,31.73,31.73,31.73,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2018-08-19,32.79,32.79,32.79,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.79,32.79,32.79,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2018-08-26,33.09,33.09,33.09,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.96,32.96,32.96,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2018-09-02,30.95,30.95,30.95,0.0,0.0,31.55,31.55,31.55,0.0,0.0,30.78,30.78,30.78,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2018-09-09,31.94,31.94,31.94,0.0,0.0,32.08,32.08,32.08,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2018-09-16,32.5,32.5,32.5,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2018-09-23,32.19,32.19,32.19,0.0,0.0,32.19,32.19,32.19,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2018-09-30,30.6,30.6,30.6,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.41,30.41,30.41,0.0,0.0
2018-10-07,29.33,29.33,29.33,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2018-10-14,29.29,29.29,29.29,0.0,0.0,29.43,29.43,29.43,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2018-10-21,27.4,27.4,27.4,0.0,0.0,28.34,28.34,28.34,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2018-10-28,30.24,30.24,30.24,0.0,0.0,30.25,30.25,30.25,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2018-11-04,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2018-11-11,28.67,28.67,28.67,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2018-11-18,28.09,28.09,28.09,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.86,27.86,27.86,0.0,0.0,27.86,27.86,27.86,0.0,0.0
2018-11-25,29.21,29.21,29.21,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2018-12-02,29.04,29.04,29.04,0.0,0.0,29.39,29.39,29.39,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2018-12-09,29.06,29.06,29.06,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2018-12-16,27.55,27.55,27.55,0.0,0.0,27.56,27.56,27.56,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.74,26.74,26.74,0.0,0.0
2018-12-23,27.81,27.81,27.81,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.44,27.44,27.44,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2018-12-30,27.48,27.48,27.48,0.0,0.0,28.61,28.61,28.61,0.0,0.0,27.48,27.48,27.48,0.0,0.0,28.49,28.49,28.49,0.0,0.0
2019-01-06,29.61,29.61,29.61,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-01-13,30.4,30.4,30.4,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-01-20,30.22,30.22,30.22,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-01-27,31.39,31.39,31.39,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.27,31.27,31.27,0.0,0.0
2019-02-03,30.39,30.39,30.39,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-02-10,31.2,31.2,31.2,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2019-02-17,30.94,30.94,30.94,0.0,0.0,31.37,31.37,31.37,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-02-24,31.35,31.35,31.35,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-03-03,30.76,30.76,30.76,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.7,30.7,30.7,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-03-10,31.93,31.93,31.93,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2019-03-17,32.19,32.19,32.19,0.0,0.0,32.4,32.4,32.4,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2019-03-24,31.9,31.9,31.9,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2019-03-31,33.14,33.14,33.14,0.0,0.0,33.33,33.33,33.33,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-04-07,33.45,33.45,33.45,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2019-04-14,33.17,33.17,33.17,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2019-04-21,33.89,33.89,33.89,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.77,33.77,33.77,0.0,0.0
2019-04-28,34.3,34.3,34.3,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.3,34.3,34.3,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-05-05,33.12,33.12,33.12,0.0,0.0,33.37,33.37,33.37,0.0,0.0,32.68,32.68,32.68,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2019-05-12,32.53,32.53,32.53,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2019-05-19,31.2,31.2,31.2,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-05-26,30.79,30.79,30.79,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-06-02,31.2,31.2,31.2,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2019-06-09,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2019-06-16,32.44,32.44,32.44,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2019-06-23,32.29,32.29,32.29,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2019-06-30,32.83,32.83,32.83,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2019-07-07,33.32,33.32,33.32,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2019-07-14,33.15,33.15,33.15,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2019-07-21,34.29,34.29,34.29,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2019-07-28,33.37,33.37,33.37,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2019-08-04,33.01,33.01,33.01,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2019-08-11,32.08,32.08,32.08,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2019-08-18,32.62,32.62,32.62,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2019-08-25,33.06,33.06,33.06,0.0,0.0,33.06,33.06,33.06,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2019-09-01,33.61,33.61,33.61,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.68,33.68,33.68,0.0,0.0
2019-09-08,33.63,33.63,33.63,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2019-09-15,33.77,33.77,33.77,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2019-09-22,32.72,32.72,32.72,0.0,0.0,32.73,32.73,32.73,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-09-29,31.89,31.89,31.89,0.0,0.0,32.01,32.01,32.01,0.0,0.0,31.75,31.75,31.75,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-10-06,32.0,32.0,32.0,0.0,0.0,32.23,32.23,32.23,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2019-10-13,32.17,32.17,32.17,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-10-20,31.14,31.14,31.14,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2019-10-27,32.0,32.0,32.0,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2019-11-03,32.59,32.59,32.59,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-11-10,32.36,32.36,32.36,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2019-11-17,32.68,32.68,32.68,0.0,0.0,32.84,32.84,32.84,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.84,32.84,32.84,0.0,0.0
2019-11-24,33.18,33.18,33.18,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2019-12-01,33.15,33.15,33.15,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2019-12-08,33.25,33.25,33.25,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.29,33.29,33.29,0.0,0.0
2019-12-15,34.43,34.43,34.43,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2019-12-22,34.9,34.9,34.9,0.0,0.0,34.97,34.97,34.97,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.86,34.86,34.86,0.0,0.0
2019-12-29,35.01,35.01,35.01,0.0,0.0,35.47,35.47,35.47,0.0,0.0,34.88,34.88,34.88,0.0,0.0,35.28,35.28,35.28,0.0,0.0
