Date,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Open_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Open_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Open_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Open_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Open_change,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_High_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_High_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_High_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_High_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_High_change,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Low_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Low_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Low_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Low_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Low_change,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Close_average,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Close_max,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Close_min,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Close_volatility,Credit Suisse X-Links Monthly Pay 2xLeveraged Aler_Close_change
2018-03-25,13.96,13.96,13.96,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2018-04-01,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.39,14.39,14.39,0.0,0.0
2018-04-08,16.11,16.11,16.11,0.0,0.0,16.43,16.43,16.43,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.43,16.43,16.43,0.0,0.0
2018-04-15,16.32,16.32,16.32,0.0,0.0,16.89,16.89,16.89,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2018-04-22,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0
2018-04-29,16.79,16.79,16.79,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.72,16.72,16.72,0.0,0.0
2018-05-06,17.33,17.33,17.33,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.6,17.6,17.6,0.0,0.0
2018-05-13,18.01,18.01,18.01,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2018-05-20,17.32,17.32,17.32,0.0,0.0,17.5,17.5,17.5,0.0,0.0,16.87,16.87,16.87,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2018-05-27,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.02,18.02,18.02,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2018-06-03,18.39,18.39,18.39,0.0,0.0,19.25,19.25,19.25,0.0,0.0,18.36,18.36,18.36,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2018-06-10,17.49,17.49,17.49,0.0,0.0,17.49,17.49,17.49,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2018-06-17,17.28,17.28,17.28,0.0,0.0,17.28,17.28,17.28,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2018-06-24,16.5,16.5,16.5,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2018-07-01,16.46,16.46,16.46,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2018-07-08,17.1,17.1,17.1,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2018-07-15,17.74,17.74,17.74,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.74,17.74,17.74,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2018-07-22,18.7,18.7,18.7,0.0,0.0,19.03,19.03,19.03,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.94,18.94,18.94,0.0,0.0
2018-07-29,20.49,20.49,20.49,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2018-08-05,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.78,19.78,19.78,0.0,0.0
2018-08-12,20.6,20.6,20.6,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-08-19,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2018-08-26,19.03,19.03,19.03,0.0,0.0,19.03,19.03,19.03,0.0,0.0,18.97,18.97,18.97,0.0,0.0,19.0,19.0,19.0,0.0,0.0
2018-09-02,19.22,19.22,19.22,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2018-09-09,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2018-09-16,17.21,17.21,17.21,0.0,0.0,18.35,18.35,18.35,0.0,0.0,17.21,17.21,17.21,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2018-09-23,18.86,18.86,18.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.84,18.84,18.84,0.0,0.0
2018-09-30,18.33,18.33,18.33,0.0,0.0,18.33,18.33,18.33,0.0,0.0,18.33,18.33,18.33,0.0,0.0,18.33,18.33,18.33,0.0,0.0
2018-10-07,17.36,17.36,17.36,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2018-10-14,17.74,17.74,17.74,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2018-10-21,15.58,15.58,15.58,0.0,0.0,15.66,15.66,15.66,0.0,0.0,14.77,14.77,14.77,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2018-10-28,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2018-11-04,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2018-11-11,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2018-11-18,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2018-11-25,15.36,15.36,15.36,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2018-12-02,14.01,14.01,14.01,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.91,13.91,13.91,0.0,0.0
2018-12-09,13.91,13.91,13.91,0.0,0.0,13.91,13.91,13.91,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.94,12.94,12.94,0.0,0.0
2018-12-16,10.38,10.38,10.38,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2018-12-23,11.34,11.34,11.34,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2018-12-30,13.5,13.5,13.5,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-01-06,14.0,14.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.6,13.6,13.6,0.0,0.0
2019-01-13,14.26,14.26,14.26,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-01-20,14.18,14.18,14.18,0.0,0.0,14.18,14.18,14.18,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.97,13.97,13.97,0.0,0.0
2019-01-27,14.57,14.57,14.57,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2019-02-03,13.51,13.51,13.51,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.83,13.83,13.83,0.0,0.0
2019-02-10,14.72,14.72,14.72,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2019-02-17,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2019-02-24,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0
2019-03-03,14.55,14.55,14.55,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2019-03-10,13.95,13.95,13.95,0.0,0.0,14.77,14.77,14.77,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.76,14.76,14.76,0.0,0.0
2019-03-17,14.62,14.62,14.62,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2019-03-24,15.18,15.18,15.18,0.0,0.0,15.26,15.26,15.26,0.0,0.0,14.91,14.91,14.91,0.0,0.0,15.17,15.17,15.17,0.0,0.0
2019-03-31,15.4,15.4,15.4,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2019-04-07,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.94,14.94,14.94,0.0,0.0
2019-04-14,14.3,14.3,14.3,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2019-04-21,14.32,14.32,14.32,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2019-04-28,14.22,14.22,14.22,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.47,14.47,14.47,0.0,0.0
2019-05-05,14.78,14.78,14.78,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2019-05-12,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-05-19,14.63,14.63,14.63,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-05-26,13.95,13.95,13.95,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.82,13.82,13.82,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2019-06-02,14.14,14.14,14.14,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2019-06-09,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.6,13.6,13.6,0.0,0.0
2019-06-16,13.81,13.81,13.81,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2019-06-23,14.04,14.04,14.04,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.04,14.04,14.04,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2019-06-30,14.7,14.7,14.7,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2019-07-07,14.89,14.89,14.89,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2019-07-14,14.5,14.5,14.5,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-07-21,14.31,14.31,14.31,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.01,14.01,14.01,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2019-07-28,13.35,13.35,13.35,0.0,0.0,13.35,13.35,13.35,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.85,12.85,12.85,0.0,0.0
2019-08-04,12.03,12.03,12.03,0.0,0.0,12.04,12.04,12.04,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.88,11.88,11.88,0.0,0.0
2019-08-11,12.15,12.15,12.15,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.12,12.12,12.12,0.0,0.0,12.25,12.25,12.25,0.0,0.0
2019-08-18,11.77,11.77,11.77,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.47,11.47,11.47,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2019-08-25,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0,12.21,12.21,12.21,0.0,0.0
2019-09-01,12.25,12.25,12.25,0.0,0.0,12.47,12.47,12.47,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2019-09-08,13.11,13.11,13.11,0.0,0.0,13.11,13.11,13.11,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.77,12.77,12.77,0.0,0.0
2019-09-15,12.75,12.75,12.75,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2019-09-22,12.05,12.05,12.05,0.0,0.0,12.06,12.06,12.06,0.0,0.0,11.95,11.95,11.95,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2019-09-29,11.55,11.55,11.55,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.37,11.37,11.37,0.0,0.0,11.41,11.41,11.41,0.0,0.0
2019-10-06,10.94,10.94,10.94,0.0,0.0,10.97,10.97,10.97,0.0,0.0,10.7,10.7,10.7,0.0,0.0,10.89,10.89,10.89,0.0,0.0
2019-10-13,10.99,10.99,10.99,0.0,0.0,10.99,10.99,10.99,0.0,0.0,10.81,10.81,10.81,0.0,0.0,10.84,10.84,10.84,0.0,0.0
2019-10-20,10.94,10.94,10.94,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.54,10.54,10.54,0.0,0.0
2019-10-27,10.96,10.96,10.96,0.0,0.0,11.0,11.0,11.0,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.88,10.88,10.88,0.0,0.0
2019-11-03,10.09,10.09,10.09,0.0,0.0,10.17,10.17,10.17,0.0,0.0,9.8,9.8,9.8,0.0,0.0,9.94,9.94,9.94,0.0,0.0
2019-11-10,9.53,9.53,9.53,0.0,0.0,9.53,9.53,9.53,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2019-11-17,9.45,9.45,9.45,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.41,9.41,9.41,0.0,0.0
2019-11-24,9.25,9.25,9.25,0.0,0.0,9.25,9.25,9.25,0.0,0.0,8.88,8.88,8.88,0.0,0.0,8.96,8.96,8.96,0.0,0.0
2019-12-01,9.0,9.0,9.0,0.0,0.0,9.33,9.33,9.33,0.0,0.0,8.95,8.95,8.95,0.0,0.0,9.33,9.33,9.33,0.0,0.0
2019-12-08,9.68,9.68,9.68,0.0,0.0,9.84,9.84,9.84,0.0,0.0,9.45,9.45,9.45,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2019-12-15,10.33,10.33,10.33,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.37,10.37,10.37,0.0,0.0
2019-12-22,10.53,10.53,10.53,0.0,0.0,10.53,10.53,10.53,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.28,10.28,10.28,0.0,0.0
2019-12-29,10.6,10.6,10.6,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.69,10.69,10.69,0.0,0.0
