Date,BITA_Open_average,BITA_Open_max,BITA_Open_min,BITA_Open_volatility,BITA_Open_change,BITA_High_average,BITA_High_max,BITA_High_min,BITA_High_volatility,BITA_High_change,BITA_Low_average,BITA_Low_max,BITA_Low_min,BITA_Low_volatility,BITA_Low_change,BITA_Close_average,BITA_Close_max,BITA_Close_min,BITA_Close_volatility,BITA_Close_change,BITA_Volume_average,BITA_Volume_max,BITA_Volume_min,BITA_Volume_volatility,BITA_Volume_change
2018-04-01,20.962,21.7,20.16,1.5399999999999991,-0.7699999999999996,21.73,22.49,21.18,1.3099999999999987,-0.39000000000000057,20.408,21.49,19.42,2.0699999999999967,-0.120000000000001,21.108,22.05,20.34,1.7100000000000009,-0.019999999999999574,1170028,1576674,911752,664922,664922
2018-04-08,20.674,21.33,20.04,1.2899999999999991,-1.2899999999999991,21.036,21.57,20.46,1.1099999999999994,-1.1099999999999994,20.076,20.4,19.82,0.5799999999999983,-0.33999999999999986,20.396,21.0,19.97,1.0300000000000011,-0.5,1118865,1561383,923808,637575,-337540
2018-04-15,20.544,21.03,20.04,0.990000000000002,0.9100000000000001,21.12,21.51,20.59,0.9200000000000017,0.23000000000000043,20.07,20.6,19.85,0.75,-0.00999999999999801,20.488,20.98,19.86,1.120000000000001,-1.1000000000000014,1607611,1769406,1487706,281700,-127480
2018-04-22,19.654,19.92,19.34,0.5800000000000018,-0.19000000000000128,20.242,21.31,19.41,1.8999999999999986,1.1899999999999977,19.156,19.75,18.47,1.2800000000000011,0.379999999999999,19.87,21.17,19.14,2.030000000000001,1.7600000000000016,1299011,1774147,1004247,769900,295681
2018-04-29,20.548000000000002,20.95,20.18,0.7699999999999996,-0.23999999999999844,21.236,21.99,20.87,1.1199999999999974,0.8699999999999974,20.2,20.71,19.95,0.7600000000000016,0.5500000000000007,20.812,21.71,20.27,1.4400000000000013,1.4400000000000013,1307131,2003617,766462,1237155,662166
2018-05-06,22.556,23.73,21.23,2.5,1.5500000000000007,23.346,24.42,21.85,2.5700000000000003,2.5700000000000003,22.068,23.17,20.76,2.41,2.41,22.836,23.9,21.31,2.59,2.1400000000000006,1592464,1777499,1308806,468693,-144595
2018-05-13,23.142,23.88,22.84,1.0399999999999991,-0.09999999999999787,23.502,24.0,22.99,1.0100000000000016,0.15000000000000213,22.654,23.08,22.31,0.7699999999999996,0.4800000000000004,23.114,23.88,22.65,1.2300000000000004,0.3299999999999983,1286954,2301865,870078,1431787,1212025
2018-05-20,23.1575,23.93,22.71,1.2199999999999989,-0.46999999999999886,23.62,23.96,23.01,0.9499999999999993,-0.5699999999999967,22.415,22.92,21.61,1.3100000000000023,-1.3100000000000023,22.94,23.92,22.09,1.8300000000000018,-0.9800000000000004,772269,1040674,538751,501923,501923
2018-05-27,23.942,25.98,22.09,3.8900000000000006,3.879999999999999,25.322,27.55,22.2,5.350000000000001,4.289999999999999,23.494,24.83,21.86,2.969999999999999,2.4200000000000017,24.514,26.01,22.09,3.9200000000000017,2.8999999999999986,1587590,2516428,622810,1893618,647169
2018-06-03,26.008,26.6,25.02,1.5800000000000018,1.0700000000000003,26.834,27.74,26.12,1.6199999999999974,0.019999999999999574,25.599999999999998,25.99,25.02,0.9699999999999989,0.9699999999999989,26.23,26.55,25.66,0.8900000000000006,-0.46000000000000085,1122089,1442269,661751,780518,-780518
2018-06-10,25.644000000000002,28.67,24.13,4.540000000000003,-2.2200000000000024,26.932,30.72,25.22,5.5,-1.5500000000000007,24.858,27.05,23.01,4.039999999999999,-2.2300000000000004,25.638,27.28,24.26,3.0199999999999996,-1.6499999999999986,3079908,6350632,1180977,5169655,-74476
2018-06-17,24.468,24.79,24.0,0.7899999999999991,-0.39000000000000057,24.69,25.1,24.13,0.9700000000000024,-0.7100000000000009,23.542,24.28,21.77,2.5100000000000016,-1.9800000000000004,24.24,24.78,23.46,1.3200000000000003,-1.3200000000000003,923669,1491622,550307,941315,-45979
2018-06-24,23.658,24.27,23.28,0.9899999999999984,-0.3299999999999983,24.156000000000002,24.42,23.95,0.4700000000000024,0.019999999999999574,23.22,23.61,22.73,0.879999999999999,-0.879999999999999,23.81,24.13,23.37,0.759999999999998,0.14999999999999858,883452,1326742,575727,751015,-167389
2018-07-01,23.884999999999998,24.21,23.11,1.1000000000000014,-0.07000000000000028,24.21,25.01,23.54,1.4700000000000024,-0.870000000000001,23.215,24.1,22.71,1.3900000000000006,-0.9500000000000028,23.7125,24.33,23.15,1.1799999999999997,-0.4299999999999997,871142,1063053,593195,469858,401498
2018-07-08,23.27,23.85,22.63,1.2200000000000024,-0.20000000000000284,24.146,25.42,23.32,2.1000000000000014,-1.1700000000000017,22.875999999999998,23.65,22.24,1.4100000000000001,0.5299999999999976,23.264,23.98,22.34,1.6400000000000006,0.75,1370162,2522917,719007,1803910,-1803910
2018-07-15,23.822,24.46,23.41,1.0500000000000007,0.16000000000000014,24.212,24.5,23.88,0.620000000000001,-0.620000000000001,23.396,23.64,23.2,0.4400000000000013,-0.08999999999999986,23.92,24.42,23.29,1.1300000000000026,-0.5400000000000027,524645,719258,348829,370429,-370429
2018-07-22,24.654,25.0,24.18,0.8200000000000003,0.3999999999999986,25.204,25.69,24.78,0.9100000000000001,-0.17999999999999972,24.146,24.57,23.32,1.25,-0.5799999999999983,24.664,25.27,23.98,1.2899999999999991,-0.5,624957,876298,387565,488733,-104839
2018-07-29,24.322,24.83,24.01,0.8199999999999967,0.21999999999999886,24.946,25.3,24.7,0.6000000000000014,-0.1700000000000017,23.954,24.24,23.65,0.5899999999999999,0.20000000000000284,24.400000000000002,24.71,24.05,0.6600000000000001,-0.2699999999999996,521378,748443,308565,439878,-306815
2018-08-05,22.71,23.85,20.79,3.0600000000000023,-3.0600000000000023,22.996,24.25,21.09,3.16,-3.16,21.782,23.26,20.34,2.9200000000000017,-2.9200000000000017,22.166,23.61,20.91,2.6999999999999993,-2.6999999999999993,1071118,1523079,626539,896540,361777
2018-08-12,20.288,20.92,19.8,1.120000000000001,-0.6600000000000001,20.654,21.17,20.36,0.8100000000000023,-0.4800000000000004,19.806,20.01,19.52,0.490000000000002,-0.22000000000000242,20.278,20.49,20.09,0.3999999999999986,0.00999999999999801,1017133,1343421,536163,807258,-460235
2018-08-19,21.676,22.38,20.82,1.5599999999999987,1.0899999999999999,22.504,22.94,21.37,1.5700000000000003,1.5700000000000003,21.424,21.91,20.72,1.1900000000000013,1.1900000000000013,21.892,22.58,20.86,1.7199999999999989,1.7199999999999989,986315,1995533,481500,1514033,120985
2018-08-26,22.965,23.23,22.8,0.4299999999999997,0.1999999999999993,23.38,23.78,22.85,0.9299999999999997,0.9299999999999997,22.395,22.91,21.79,1.120000000000001,1.120000000000001,23.1375,23.71,22.55,1.1600000000000001,1.1600000000000001,502144,608569,416822,191747,77638
2018-09-02,21.828,23.32,21.28,2.039999999999999,-1.9499999999999993,22.316,23.48,21.76,1.7199999999999989,-1.7199999999999989,21.236,22.0,20.82,1.1799999999999997,-1.1799999999999997,21.483999999999998,22.06,21.18,0.879999999999999,-0.879999999999999,618835,766778,372345,394433,40005
2018-09-09,21.584,22.91,20.27,2.6400000000000006,1.1099999999999994,22.302,23.18,21.0,2.1799999999999997,1.7300000000000004,21.168,22.32,20.03,2.289999999999999,1.9100000000000001,21.832,22.89,20.35,2.539999999999999,1.9499999999999993,732835,1173760,336572,837188,-621352
2018-09-16,23.262,24.22,22.23,1.9899999999999984,1.0999999999999979,24.002,24.85,23.3,1.5500000000000007,0.370000000000001,22.764,23.49,22.21,1.2799999999999976,-0.019999999999999574,23.222,23.89,22.3,1.5899999999999999,-0.28999999999999915,600109,687943,523782,164161,-146207
2018-09-23,22.748,23.15,22.39,0.759999999999998,0.759999999999998,23.132,23.68,22.62,1.0599999999999987,1.0599999999999987,22.158,22.86,21.85,1.009999999999998,1.009999999999998,22.838,23.03,22.36,0.6700000000000017,0.6700000000000017,412816,466850,317012,149838,-57639
2018-09-30,21.878,22.65,20.54,2.1099999999999994,-2.1099999999999994,22.118,22.88,20.82,2.0599999999999987,-1.9199999999999982,21.054,21.68,20.01,1.6699999999999982,-1.6699999999999982,21.636,22.57,20.5,2.0700000000000003,-1.9200000000000017,896786,1819306,551740,1267566,1213799
2018-10-07,19.284,20.21,18.25,1.9600000000000009,0.19000000000000128,20.136,20.77,19.25,1.5199999999999996,0.41999999999999815,18.798,19.97,18.01,1.9599999999999973,0.4299999999999997,19.488,20.5,18.07,2.4299999999999997,0.8000000000000007,1190563,1784721,838928,945793,29974
2018-10-14,20.216,20.69,19.85,0.8399999999999999,-0.8399999999999999,20.508,20.75,20.15,0.6000000000000014,-0.17999999999999972,19.592,20.0,19.02,0.9800000000000004,-0.379999999999999,19.96,20.57,19.09,1.4800000000000004,-0.08000000000000185,515840,733668,399743,333925,-251799
2018-10-21,19.874,20.42,19.45,0.9700000000000024,0.740000000000002,20.544,20.76,20.35,0.41000000000000014,0.240000000000002,19.154,19.53,18.59,0.9400000000000013,-0.4299999999999997,19.71,20.26,18.82,1.4400000000000013,-1.4299999999999997,636625,771223,440446,330777,-46277
2018-10-28,18.98,19.99,17.91,2.0799999999999983,-0.10999999999999943,19.596,20.29,18.94,1.3499999999999979,0.3299999999999983,18.228,19.14,17.02,2.120000000000001,1.4400000000000013,18.94,19.84,17.62,2.219999999999999,1.6199999999999974,985572,1240685,652501,588184,-543588
2018-11-04,18.08,19.2,16.28,2.919999999999998,-2.919999999999998,18.262,19.79,16.35,3.4399999999999977,-3.4399999999999977,17.216,18.64,15.61,3.030000000000001,-3.030000000000001,17.558,18.83,16.06,2.7699999999999996,-2.7699999999999996,816247,1241947,453269,788678,575894
2018-11-11,17.392,18.13,16.06,2.0700000000000003,1.9100000000000001,18.146,18.65,17.61,1.0399999999999991,0.6700000000000017,17.038,17.55,16.06,1.490000000000002,1.240000000000002,17.748,18.51,16.8,1.7100000000000009,0.9399999999999977,739845,1077108,455204,621904,-621904
2018-11-18,18.025,18.57,17.13,1.4400000000000013,1.370000000000001,18.465,18.85,17.72,1.1300000000000026,0.9200000000000017,17.73,18.12,17.02,1.1000000000000014,0.9600000000000009,18.265,18.8,17.44,1.3599999999999994,1.0999999999999979,557858,1009912,254834,755078,-127522
2018-11-25,18.759999999999998,19.9,17.24,2.66,1.2699999999999996,19.558,20.65,18.84,1.8099999999999987,0.4599999999999973,17.746,18.5,17.01,1.4899999999999984,0.5,18.698,19.98,17.52,2.460000000000001,0.10999999999999943,1183201,1858025,802707,1055318,284272
2018-12-02,18.4875,18.82,18.15,0.6700000000000017,-0.010000000000001563,19.04,19.54,18.4,1.1400000000000006,-0.5899999999999999,17.9,18.68,17.15,1.5300000000000011,-1.5300000000000011,18.4925,19.08,17.92,1.1599999999999966,-0.7899999999999991,2785225,6348027,760272,5587755,1881154
2018-12-09,19.632,20.26,18.23,2.030000000000001,1.5300000000000011,20.458000000000002,20.84,19.6,1.2399999999999984,0.8999999999999986,19.222,19.84,18.1,1.7399999999999984,1.3499999999999979,19.926,20.55,19.4,1.1500000000000021,0.33000000000000185,1486943,1816264,797592,1018672,-1018672
2018-12-16,19.72,20.25,18.53,1.7199999999999989,-1.4800000000000004,20.248,20.66,20.0,0.6600000000000001,-0.08999999999999986,19.09,19.65,18.41,1.2399999999999984,-1.0399999999999991,19.704,19.95,19.17,0.7799999999999976,-0.05000000000000071,1032620,1882631,291541,1591090,-433746
2018-12-23,20.7175,22.88,19.79,3.09,2.9800000000000004,22.2375,25.34,19.95,5.390000000000001,5.390000000000001,19.905,20.85,19.14,1.7100000000000009,1.7100000000000009,21.9675,24.77,19.87,4.899999999999999,4.899999999999999,907888,1896592,380934,1515658,1515658
2018-12-30,21.25,23.52,20.21,3.3099999999999987,-2.7300000000000004,21.52,23.66,20.55,3.1099999999999994,-2.710000000000001,20.09,20.39,19.76,0.629999999999999,0.379999999999999,20.55,20.8,20.0,0.8000000000000007,0.010000000000001563,1136902,2072291,761960,1310331,-1148919
2019-01-06,20.068,20.59,19.7,0.8900000000000006,-0.8900000000000006,20.412,20.9,19.7,1.1999999999999993,-1.0399999999999991,19.483999999999998,19.92,18.9,1.0200000000000031,-1.0200000000000031,20.026,20.43,19.48,0.9499999999999993,-0.620000000000001,821743,1073064,504346,568718,391619
2019-01-13,19.45,19.77,19.18,0.5899999999999999,-0.5899999999999999,19.8275,20.1,19.52,0.5800000000000018,-0.5800000000000018,18.895,19.46,18.21,1.25,-0.5899999999999999,19.325,19.74,19.02,0.7199999999999989,-0.4800000000000004,684277,876699,533714,342985,311989
2019-01-20,17.85,18.6,17.3,1.3000000000000007,-0.8500000000000014,18.286,18.9,17.48,1.4199999999999982,-0.6499999999999986,17.35,17.85,17.0,0.8500000000000014,-0.40000000000000213,17.732,18.11,17.25,0.8599999999999994,0.030000000000001137,1103032,1340027,838752,501275,127282
2019-01-27,18.878,19.48,18.01,1.4699999999999989,1.4699999999999989,19.564,19.88,19.28,0.5999999999999979,0.5999999999999979,18.764,19.32,17.96,1.3599999999999994,1.3599999999999994,19.2,19.65,18.6,1.0499999999999972,1.0499999999999972,735346,1199444,381621,817823,-502123
2019-02-03,19.152,19.8,18.63,1.1700000000000017,-0.9700000000000024,19.442,20.04,18.94,1.0999999999999979,-0.8599999999999994,18.656,19.17,18.18,0.990000000000002,-0.990000000000002,18.878,19.57,18.32,1.25,-1.25,854990,990427,670804,319623,-224275
2019-02-10,18.09,18.51,17.69,0.8200000000000003,-0.6900000000000013,18.32,18.73,17.95,0.7800000000000011,-0.7800000000000011,17.695,18.01,17.5,0.5100000000000016,-0.5100000000000016,17.8625,18.17,17.68,0.490000000000002,-0.490000000000002,559312,723443,430556,292887,-274259
2019-02-17,18.474,19.5,17.67,1.8299999999999983,1.8299999999999983,18.982,19.79,18.27,1.5199999999999996,1.5199999999999996,18.062,18.26,17.67,0.5899999999999999,0.5899999999999999,18.392,18.73,18.1,0.629999999999999,0.39000000000000057,519217,740331,365084,375247,21950
2019-02-24,18.948,19.73,18.31,1.4200000000000017,0.6499999999999986,19.414,20.19,18.68,1.5100000000000016,0.5,18.43,18.97,17.9,1.0700000000000003,0.16000000000000014,18.939999999999998,19.56,18.4,1.1600000000000001,-0.07000000000000028,546453,696443,469088,227355,194176
2019-03-03,18.448,18.89,18.01,0.879999999999999,0.16999999999999815,18.942,19.67,18.43,1.240000000000002,-0.33999999999999986,18.114,18.64,17.9,0.740000000000002,-0.20000000000000284,18.542,19.03,18.05,0.9800000000000004,-0.6700000000000017,757907,1305970,531652,774318,110990
2019-03-10,17.89,18.56,17.27,1.2899999999999991,-1.2899999999999991,18.128,18.56,17.98,0.5799999999999983,-0.46999999999999886,17.38,17.86,16.94,0.9199999999999982,-0.9199999999999982,17.65,18.02,17.19,0.8299999999999983,-0.5500000000000007,905619,1605906,508307,1097599,1002774
2019-03-17,16.64,17.47,15.1,2.369999999999999,-2.369999999999999,16.918,17.93,15.63,2.299999999999999,-2.299999999999999,15.95,16.95,15.05,1.8999999999999986,-1.3399999999999999,16.336,17.54,15.46,2.0799999999999983,-2.0799999999999983,1101674,1568891,521663,1047228,-1047228
2019-03-24,15.53,16.23,15.22,1.0099999999999998,0.7400000000000002,15.846,16.26,15.34,0.9200000000000017,0.45000000000000107,15.232000000000001,15.55,14.9,0.6500000000000004,0.3100000000000005,15.506,15.92,15.18,0.7400000000000002,0.35999999999999943,673310,785859,501785,284074,437
2019-03-31,15.602,15.76,15.46,0.29999999999999893,-0.16999999999999993,15.878,16.22,15.57,0.6499999999999986,-0.15000000000000036,15.25,15.5,15.0,0.5,0.05000000000000071,15.468,15.71,15.15,0.5600000000000005,-0.379999999999999,716324,1043993,510048,533945,231518
2019-04-07,14.502,15.11,14.21,0.8999999999999986,-0.7899999999999991,14.614,15.11,14.25,0.8599999999999994,-0.6699999999999999,14.154,14.55,13.81,0.7400000000000002,-0.7400000000000002,14.262,14.63,13.85,0.7800000000000011,-0.7800000000000011,630698,794140,465485,328655,-147051
2019-04-14,14.33,14.7,13.95,0.75,0.2900000000000009,14.7425,15.02,14.36,0.6600000000000001,0.3800000000000008,14.2025,14.43,13.87,0.5600000000000005,0.23000000000000043,14.525,14.68,14.33,0.34999999999999964,0.3200000000000003,501361,735964,372733,363231,-96186
2019-04-21,14.296,14.83,13.24,1.5899999999999999,-1.5,14.482,14.96,13.68,1.2800000000000011,-1.2800000000000011,13.908,14.68,12.91,1.7699999999999996,-1.5399999999999991,14.1,14.84,12.97,1.8699999999999992,-1.5399999999999991,1396535,4716191,229362,4486829,743579
2019-04-28,12.66,13.23,12.32,0.9100000000000001,-0.7599999999999998,12.928,13.35,12.41,0.9399999999999995,-0.629999999999999,12.236,12.75,11.66,1.0899999999999999,-0.5500000000000007,12.596,12.98,12.26,0.7200000000000006,-0.2699999999999996,905812,1457554,469725,987829,-585187
2019-05-05,11.674,12.5,10.87,1.6300000000000008,-1.6300000000000008,11.758,12.52,10.98,1.5399999999999991,-1.5399999999999991,11.268,11.98,10.52,1.4600000000000009,-1.4600000000000009,11.443999999999999,12.02,10.77,1.25,-1.25,786961,1214276,454312,759964,-155982
2019-05-12,11.182,11.43,10.94,0.4900000000000002,-0.009999999999999787,11.379999999999999,11.69,10.94,0.75,-0.3200000000000003,10.928,11.37,10.13,1.2399999999999984,-0.6899999999999995,11.086,11.57,10.27,1.3000000000000007,-0.8600000000000012,620524,1122195,416699,705496,661722
2019-05-19,10.2175,10.53,9.84,0.6899999999999995,-0.6899999999999995,10.450000000000001,10.88,10.05,0.8300000000000001,-0.6500000000000004,9.9575,10.44,9.46,0.9799999999999986,-0.7199999999999989,10.1225,10.56,9.72,0.8399999999999999,-0.5899999999999999,621783,1085158,326455,758703,242653
2019-05-26,10.526,11.35,10.06,1.2899999999999991,0.6199999999999992,10.82,11.45,10.35,1.0999999999999996,0.5999999999999996,10.244,10.59,9.9,0.6899999999999995,0.6199999999999992,10.59,10.81,10.27,0.5400000000000009,0.5400000000000009,1193100,1409969,860878,549091,-449485
2019-06-02,10.68,11.32,10.24,1.08,-0.5600000000000005,10.914,11.38,10.35,1.0300000000000011,-0.6500000000000004,10.328,10.78,9.84,0.9399999999999995,-0.5700000000000003,10.636,11.38,10.04,1.3400000000000016,-0.7100000000000009,951200,1165739,677771,487968,-167845
2019-06-09,10.518,10.81,10.16,0.6500000000000004,-0.6500000000000004,10.626,10.89,10.4,0.4900000000000002,-0.4900000000000002,10.256,10.48,9.94,0.5400000000000009,-0.5400000000000009,10.424,10.7,10.13,0.5699999999999985,-0.4399999999999995,529836,734862,404795,330067,-310851
2019-06-16,10.616,10.71,10.36,0.3500000000000014,0.3200000000000003,10.828,10.99,10.71,0.27999999999999936,-0.06999999999999851,10.436,10.64,10.2,0.4400000000000013,-0.08000000000000007,10.57,10.85,10.22,0.629999999999999,-0.41000000000000014,662231,1061911,412479,649432,-359471
2019-06-23,10.426,10.88,10.15,0.7300000000000004,0.6800000000000015,10.64,11.14,10.25,0.8900000000000006,0.8900000000000006,10.306000000000001,10.7,9.9,0.7999999999999989,0.7999999999999989,10.438,10.77,10.06,0.7099999999999991,0.7099999999999991,619239,878895,519829,359066,330110
2019-06-30,10.57,10.69,10.45,0.2400000000000002,-0.2400000000000002,10.657499999999999,10.76,10.56,0.1999999999999993,-0.1999999999999993,10.4025,10.53,10.35,0.17999999999999972,-0.030000000000001137,10.545,10.65,10.37,0.28000000000000114,-0.28000000000000114,420394,612050,333164,278886,-253276
2019-07-07,11.114,11.88,10.3,1.58,0.9599999999999991,11.662,12.68,10.55,2.129999999999999,1.17,10.928,11.53,10.3,1.2299999999999986,0.879999999999999,11.314,11.81,10.5,1.3100000000000005,1.1500000000000004,1062198,1804009,457071,1346938,245707
2019-07-14,11.427999999999999,11.98,11.1,0.8800000000000008,-0.5199999999999996,11.576,12.04,11.14,0.8999999999999986,-0.8699999999999992,11.142000000000001,11.57,10.9,0.6699999999999999,-0.6699999999999999,11.318,11.96,11.1,0.8600000000000012,-0.8600000000000012,553050,823129,359240,463889,-427002
2019-07-21,11.564,11.98,11.14,0.8399999999999999,0.10999999999999943,11.876,12.08,11.69,0.39000000000000057,-0.16999999999999993,11.33,11.55,11.14,0.41000000000000014,0.10999999999999943,11.622,11.93,11.31,0.6199999999999992,-0.20999999999999908,352486,558008,259114,298894,-298894
2019-07-28,11.28,11.58,10.86,0.7200000000000006,-0.6000000000000014,11.48,11.7,11.11,0.5899999999999999,-0.4800000000000004,11.01,11.34,10.63,0.7099999999999991,-0.6699999999999999,11.29,11.55,11.02,0.5300000000000011,-0.5300000000000011,447734,721713,227693,494020,494020
2019-08-04,11.416,11.89,11.02,0.870000000000001,0.1899999999999995,11.608,11.97,11.16,0.8100000000000005,0.27999999999999936,11.065999999999999,11.44,10.62,0.8200000000000003,0.3800000000000008,11.32,11.75,10.71,1.0399999999999991,0.35999999999999943,639769,1097815,291262,806553,-769212
2019-08-11,11.286,11.8,11.0,0.8000000000000007,0.6900000000000013,11.55,12.0,11.15,0.8499999999999996,0.41000000000000014,11.158,11.72,10.9,0.8200000000000003,0.6300000000000008,11.37,11.76,11.03,0.7300000000000004,0.4499999999999993,448743,687582,339578,348004,332943
2019-08-18,11.276,11.76,10.7,1.0600000000000005,-0.6099999999999994,11.544,11.86,11.31,0.5499999999999989,-0.5499999999999989,10.89,11.23,10.55,0.6799999999999997,-0.3600000000000012,11.142,11.4,10.67,0.7300000000000004,-0.14000000000000057,639304,998297,344202,654095,-86694
2019-08-25,12.2,12.77,11.31,1.459999999999999,1.459999999999999,12.870000000000001,12.97,12.63,0.33999999999999986,-0.0600000000000005,12.045,12.56,11.16,1.4000000000000004,1.4000000000000004,12.5975,12.69,12.53,0.16000000000000014,0.129999999999999,1189735,2075919,495193,1580726,-1406934
2019-09-01,12.692,13.06,12.23,0.8300000000000001,0.3200000000000003,12.956,13.43,12.32,1.1099999999999994,0.23000000000000043,11.998,12.55,11.36,1.1900000000000013,0.870000000000001,12.482000000000001,13.04,11.71,1.3299999999999983,0.5899999999999999,982829,1341556,541275,800281,-540957
2019-09-08,13.768,15.07,12.51,2.5600000000000005,2.370000000000001,14.192,15.45,13.17,2.2799999999999994,1.9299999999999997,13.524000000000001,14.88,12.51,2.370000000000001,2.370000000000001,13.972,14.98,12.91,2.0700000000000003,2.0700000000000003,2285774,5282708,706451,4576257,4576257
2019-09-15,15.012,15.05,14.98,0.07000000000000028,0.009999999999999787,15.096,15.17,15.03,0.14000000000000057,0.14000000000000057,14.964,14.99,14.9,0.08999999999999986,0.02999999999999936,15.040000000000001,15.14,14.99,0.15000000000000036,0.15000000000000036,1438064,1837442,1002097,835345,-835345
2019-09-22,15.142,15.28,15.01,0.2699999999999996,-0.08999999999999986,15.302,15.46,15.19,0.27000000000000135,-0.009999999999999787,14.968,15.15,14.88,0.2699999999999996,-0.009999999999999787,15.11,15.3,14.97,0.33000000000000007,-0.03999999999999915,953670,1743435,362543,1380892,-452550
2019-09-29,15.064,15.16,15.0,0.16000000000000014,0.0600000000000005,15.172,15.21,15.1,0.11000000000000121,0.09999999999999964,14.996,15.03,14.92,0.10999999999999943,0.09999999999999964,15.09,15.19,15.0,0.1899999999999995,0.16000000000000014,715771,931223,604136,327087,153886
2019-10-06,15.238,15.4,15.0,0.40000000000000036,0.3000000000000007,15.374,15.45,15.27,0.17999999999999972,0.16000000000000014,15.178,15.3,15.0,0.3000000000000007,0.3000000000000007,15.28,15.37,15.16,0.20999999999999908,0.20999999999999908,566621,934669,335576,599093,-293564
2019-10-13,15.342,15.4,15.3,0.09999999999999964,-0.019999999999999574,15.394,15.42,15.37,0.05000000000000071,0.030000000000001137,15.274,15.29,15.25,0.03999999999999915,0.03999999999999915,15.32,15.37,15.29,0.08000000000000007,-0.0600000000000005,555579,849677,324065,525612,134470
2019-10-20,15.26,15.31,15.18,0.13000000000000078,-0.02000000000000135,15.36,15.48,15.3,0.17999999999999972,-0.13000000000000078,15.186,15.3,15.12,0.1800000000000015,-0.16000000000000014,15.216000000000001,15.3,15.15,0.15000000000000036,-0.15000000000000036,497917,943113,283456,659657,-557242
