Date,EquityCompass Tactical Risk ManagerEtf_Open_average,EquityCompass Tactical Risk ManagerEtf_Open_max,EquityCompass Tactical Risk ManagerEtf_Open_min,EquityCompass Tactical Risk ManagerEtf_Open_volatility,EquityCompass Tactical Risk ManagerEtf_Open_change,EquityCompass Tactical Risk ManagerEtf_High_average,EquityCompass Tactical Risk ManagerEtf_High_max,EquityCompass Tactical Risk ManagerEtf_High_min,EquityCompass Tactical Risk ManagerEtf_High_volatility,EquityCompass Tactical Risk ManagerEtf_High_change,EquityCompass Tactical Risk ManagerEtf_Low_average,EquityCompass Tactical Risk ManagerEtf_Low_max,EquityCompass Tactical Risk ManagerEtf_Low_min,EquityCompass Tactical Risk ManagerEtf_Low_volatility,EquityCompass Tactical Risk ManagerEtf_Low_change,EquityCompass Tactical Risk ManagerEtf_Close_average,EquityCompass Tactical Risk ManagerEtf_Close_max,EquityCompass Tactical Risk ManagerEtf_Close_min,EquityCompass Tactical Risk ManagerEtf_Close_volatility,EquityCompass Tactical Risk ManagerEtf_Close_change
2018-03-25,21.5,21.5,21.5,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2018-04-01,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2018-04-08,21.66,21.66,21.66,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-04-15,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2018-04-22,21.59,21.59,21.59,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.67,21.67,21.67,0.0,0.0
2018-04-29,21.73,21.73,21.73,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.75,21.75,21.75,0.0,0.0
2018-05-06,22.15,22.15,22.15,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2018-05-13,21.96,21.96,21.96,0.0,0.0,22.17,22.17,22.17,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2018-05-20,22.14,22.14,22.14,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.09,22.09,22.09,0.0,0.0,22.09,22.09,22.09,0.0,0.0
2018-05-27,22.2,22.2,22.2,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2018-06-03,22.48,22.48,22.48,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2018-06-10,22.4,22.4,22.4,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2018-06-17,22.41,22.41,22.41,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2018-06-24,22.14,22.14,22.14,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2018-07-01,22.21,22.21,22.21,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2018-07-08,22.69,22.69,22.69,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.73,22.73,22.73,0.0,0.0
2018-07-15,22.58,22.58,22.58,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2018-07-22,22.84,22.84,22.84,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2018-07-29,23.0,23.0,23.0,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2018-08-05,22.81,22.81,22.81,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2018-08-12,23.02,23.02,23.02,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.96,22.96,22.96,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-08-19,23.09,23.09,23.09,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2018-08-26,23.33,23.33,23.33,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2018-09-02,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2018-09-09,23.32,23.32,23.32,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-09-16,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2018-09-23,23.49,23.49,23.49,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2018-09-30,23.24,23.24,23.24,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-10-07,22.31,22.31,22.31,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2018-10-14,22.52,22.52,22.52,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2018-10-21,21.42,21.42,21.42,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2018-10-28,22.18,22.18,22.18,0.0,0.0,22.18,22.18,22.18,0.0,0.0,21.94,21.94,21.94,0.0,0.0,22.07,22.07,22.07,0.0,0.0
2018-11-04,22.63,22.63,22.63,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2018-11-11,22.29,22.29,22.29,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2018-11-18,21.66,21.66,21.66,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.73,21.73,21.73,0.0,0.0
2018-11-25,22.23,22.23,22.23,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2018-12-02,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-12-09,21.39,21.39,21.39,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2018-12-16,19.88,19.88,19.88,0.0,0.0,20.21,20.21,20.21,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2018-12-23,20.02,20.02,20.02,0.0,0.0,20.15,20.15,20.15,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.93,19.93,19.93,0.0,0.0
2018-12-30,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.11,19.11,19.11,0.0,0.0
2019-01-06,18.66,18.66,18.66,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-01-13,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2019-01-20,18.17,18.17,18.17,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2019-01-27,17.89,17.89,17.89,0.0,0.0,17.97,17.97,17.97,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.91,17.91,17.91,0.0,0.0
2019-02-03,17.75,17.75,17.75,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.77,17.77,17.77,0.0,0.0
2019-02-10,17.81,17.81,17.81,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-02-17,17.79,17.79,17.79,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.77,17.77,17.77,0.0,0.0
2019-02-24,17.81,17.81,17.81,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2019-03-03,17.76,17.76,17.76,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-03-10,17.8,17.8,17.8,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2019-03-17,17.79,17.79,17.79,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2019-03-24,17.76,17.76,17.76,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.76,17.76,17.76,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-03-31,17.94,17.94,17.94,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.94,17.94,17.94,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2019-04-07,17.98,17.98,17.98,0.0,0.0,18.09,18.09,18.09,0.0,0.0,17.98,17.98,17.98,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2019-04-14,18.02,18.02,18.02,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2019-04-21,17.95,17.95,17.95,0.0,0.0,18.05,18.05,18.05,0.0,0.0,17.95,17.95,17.95,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2019-04-28,18.04,18.04,18.04,0.0,0.0,18.1,18.1,18.1,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.1,18.1,18.1,0.0,0.0
2019-05-05,17.55,17.55,17.55,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.68,17.68,17.68,0.0,0.0
2019-05-12,17.47,17.47,17.47,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2019-05-19,17.28,17.28,17.28,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-05-26,16.65,16.65,16.65,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.64,16.64,16.64,0.0,0.0
2019-06-02,17.28,17.28,17.28,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2019-06-09,17.43,17.43,17.43,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.41,17.41,17.41,0.0,0.0
2019-06-16,17.79,17.79,17.79,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.77,17.77,17.77,0.0,0.0
2019-06-23,17.82,17.82,17.82,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-06-30,17.96,17.96,17.96,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.91,17.91,17.91,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2019-07-07,17.95,17.95,17.95,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.95,17.95,17.95,0.0,0.0,18.08,18.08,18.08,0.0,0.0
2019-07-14,17.96,17.96,17.96,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.91,17.91,17.91,0.0,0.0
2019-07-21,18.05,18.05,18.05,0.0,0.0,18.14,18.14,18.14,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.14,18.14,18.14,0.0,0.0
2019-07-28,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-08-04,17.39,17.39,17.39,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2019-08-11,16.91,16.91,16.91,0.0,0.0,17.06,17.06,17.06,0.0,0.0,16.91,16.91,16.91,0.0,0.0,17.06,17.06,17.06,0.0,0.0
2019-08-18,17.05,17.05,17.05,0.0,0.0,17.18,17.18,17.18,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.72,16.72,16.72,0.0,0.0
2019-08-25,17.26,17.26,17.26,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2019-09-01,17.55,17.55,17.55,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-09-08,18.14,18.14,18.14,0.0,0.0,18.14,18.14,18.14,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-09-15,18.02,18.02,18.02,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2019-09-22,17.76,17.76,17.76,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.71,17.71,17.71,0.0,0.0
2019-09-29,17.33,17.33,17.33,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2019-10-06,17.7,17.7,17.7,0.0,0.0,17.71,17.71,17.71,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0
2019-10-13,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2019-10-20,18.04,18.04,18.04,0.0,0.0,18.09,18.09,18.09,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2019-10-27,18.32,18.32,18.32,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-11-03,18.58,18.58,18.58,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.65,18.65,18.65,0.0,0.0
2019-11-10,18.69,18.69,18.69,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.72,18.72,18.72,0.0,0.0
2019-11-17,18.56,18.56,18.56,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-11-24,18.77,18.77,18.77,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2019-12-01,18.77,18.77,18.77,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2019-12-08,18.69,18.69,18.69,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.75,18.75,18.75,0.0,0.0
2019-12-15,19.05,19.05,19.05,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2019-12-22,19.09,19.09,19.09,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2019-12-29,19.01,19.01,19.01,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.05,19.05,19.05,0.0,0.0
2020-01-05,19.16,19.16,19.16,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2020-01-12,19.45,19.45,19.45,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.47,19.47,19.47,0.0,0.0
2020-01-19,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2020-01-26,18.7,18.7,18.7,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.65,18.65,18.65,0.0,0.0
2020-02-02,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2020-02-09,19.43,19.43,19.43,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2020-02-16,19.29,19.29,19.29,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2020-02-23,16.55,16.55,16.55,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.83,16.83,16.83,0.0,0.0
2020-03-01,16.54,16.54,16.54,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2020-03-08,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2020-03-15,12.68,12.68,12.68,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2020-03-22,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0
2020-03-29,13.5,13.5,13.5,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2020-04-05,14.57,14.57,14.57,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2020-04-12,14.49,14.49,14.49,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2020-04-19,14.27,14.27,14.27,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2020-04-26,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2020-05-03,14.73,14.73,14.73,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2020-05-10,14.38,14.38,14.38,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2020-05-17,14.7,14.7,14.7,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.78,14.78,14.78,0.0,0.0
2020-05-24,14.99,14.99,14.99,0.0,0.0,15.1,15.1,15.1,0.0,0.0,14.99,14.99,14.99,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2020-05-31,15.8,15.8,15.8,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2020-06-07,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0
2020-06-14,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.28,15.28,15.28,0.0,0.0
2020-06-21,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2020-06-28,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2020-07-05,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.18,15.18,15.18,0.0,0.0
