Date,Victory CEMP Developed Enhanced Volatility WeighteEtf_Open_average,Victory CEMP Developed Enhanced Volatility WeighteEtf_Open_max,Victory CEMP Developed Enhanced Volatility WeighteEtf_Open_min,Victory CEMP Developed Enhanced Volatility WeighteEtf_Open_volatility,Victory CEMP Developed Enhanced Volatility WeighteEtf_Open_change,Victory CEMP Developed Enhanced Volatility WeighteEtf_High_average,Victory CEMP Developed Enhanced Volatility WeighteEtf_High_max,Victory CEMP Developed Enhanced Volatility WeighteEtf_High_min,Victory CEMP Developed Enhanced Volatility WeighteEtf_High_volatility,Victory CEMP Developed Enhanced Volatility WeighteEtf_High_change,Victory CEMP Developed Enhanced Volatility WeighteEtf_Low_average,Victory CEMP Developed Enhanced Volatility WeighteEtf_Low_max,Victory CEMP Developed Enhanced Volatility WeighteEtf_Low_min,Victory CEMP Developed Enhanced Volatility WeighteEtf_Low_volatility,Victory CEMP Developed Enhanced Volatility WeighteEtf_Low_change,Victory CEMP Developed Enhanced Volatility WeighteEtf_Close_average,Victory CEMP Developed Enhanced Volatility WeighteEtf_Close_max,Victory CEMP Developed Enhanced Volatility WeighteEtf_Close_min,Victory CEMP Developed Enhanced Volatility WeighteEtf_Close_volatility,Victory CEMP Developed Enhanced Volatility WeighteEtf_Close_change
2018-08-26,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.89,33.89,33.89,0.0,0.0
2018-09-02,33.15,33.15,33.15,0.0,0.0,33.22,33.22,33.22,0.0,0.0,32.92,32.92,32.92,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2018-09-09,33.71,33.71,33.71,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2018-09-16,34.5,34.5,34.5,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2018-09-23,34.17,34.17,34.17,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.09,34.09,34.09,0.0,0.0
2018-09-30,33.46,33.46,33.46,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2018-10-07,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2018-10-14,31.81,31.81,31.81,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2018-10-21,30.49,30.49,30.49,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2018-10-28,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2018-11-04,31.3,31.3,31.3,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2018-11-11,31.16,31.16,31.16,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2018-11-18,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2018-11-25,31.17,31.17,31.17,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2018-12-02,31.14,31.14,31.14,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2018-12-09,30.96,30.96,30.96,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2018-12-16,30.76,30.76,30.76,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-12-23,30.86,30.86,30.86,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2018-12-30,30.81,30.81,30.81,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2019-01-06,31.29,31.29,31.29,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.29,31.29,31.29,0.0,0.0
2019-01-13,31.36,31.36,31.36,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2019-01-20,31.34,31.34,31.34,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2019-01-27,31.34,31.34,31.34,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2019-02-03,31.23,31.23,31.23,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-02-10,31.46,31.46,31.46,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-02-17,31.53,31.53,31.53,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-02-24,31.59,31.59,31.59,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2019-03-03,30.92,30.92,30.92,0.0,0.0,30.99,30.99,30.99,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2019-03-10,31.66,31.66,31.66,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2019-03-17,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-03-24,31.68,31.68,31.68,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-03-31,32.28,32.28,32.28,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2019-04-07,32.35,32.35,32.35,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-04-14,32.3,32.3,32.3,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2019-04-21,31.95,31.95,31.95,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-04-28,32.21,32.21,32.21,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2019-05-05,31.24,31.24,31.24,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2019-05-12,31.27,31.27,31.27,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.26,31.26,31.26,0.0,0.0
2019-05-19,31.28,31.28,31.28,0.0,0.0,31.34,31.34,31.34,0.0,0.0,31.12,31.12,31.12,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-05-26,30.51,30.51,30.51,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.55,30.55,30.55,0.0,0.0
2019-06-02,31.54,31.54,31.54,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2019-06-09,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2019-06-16,31.8,31.8,31.8,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2019-06-23,32.0,32.0,32.0,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.06,32.06,32.06,0.0,0.0
2019-06-30,32.12,32.12,32.12,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2019-07-07,31.98,31.98,31.98,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.96,31.96,31.96,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-07-14,31.89,31.89,31.89,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.86,31.86,31.86,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-07-21,31.73,31.73,31.73,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-07-28,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-08-04,30.61,30.61,30.61,0.0,0.0,30.63,30.63,30.63,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-08-11,29.97,29.97,29.97,0.0,0.0,30.17,30.17,30.17,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2019-08-18,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-08-25,30.64,30.64,30.64,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-09-01,31.19,31.19,31.19,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2019-09-08,31.75,31.75,31.75,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-09-15,31.68,31.68,31.68,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2019-09-22,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-09-29,30.73,30.73,30.73,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-10-06,31.51,31.51,31.51,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2019-10-13,31.63,31.63,31.63,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2019-10-20,31.87,31.87,31.87,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-10-27,32.42,32.42,32.42,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2019-11-03,32.59,32.59,32.59,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2019-11-10,32.54,32.54,32.54,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.61,32.61,32.61,0.0,0.0
2019-11-17,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2019-11-24,32.62,32.62,32.62,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.56,32.56,32.56,0.0,0.0,32.58,32.58,32.58,0.0,0.0
2019-12-01,32.74,32.74,32.74,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.74,32.74,32.74,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2019-12-08,33.28,33.28,33.28,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.16,33.16,33.16,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2019-12-15,33.3,33.3,33.3,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.29,33.29,33.29,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2019-12-22,33.56,33.56,33.56,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2019-12-29,33.39,33.39,33.39,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2020-01-05,33.45,33.45,33.45,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2020-01-12,33.86,33.86,33.86,0.0,0.0,33.86,33.86,33.86,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.86,33.86,33.86,0.0,0.0
2020-01-19,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2020-01-26,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2020-02-02,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2020-02-09,33.37,33.37,33.37,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2020-02-16,32.82,32.82,32.82,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2020-02-23,29.48,29.48,29.48,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2020-03-01,29.85,29.85,29.85,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2020-03-08,24.59,24.59,24.59,0.0,0.0,25.6,25.6,25.6,0.0,0.0,24.2,24.2,24.2,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2020-03-15,23.33,23.33,23.33,0.0,0.0,23.58,23.58,23.58,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2020-03-22,24.66,24.66,24.66,0.0,0.0,25.34,25.34,25.34,0.0,0.0,24.66,24.66,24.66,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2020-03-29,24.63,24.63,24.63,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2020-04-05,25.68,25.68,25.68,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.69,25.69,25.69,0.0,0.0
2020-04-12,25.49,25.49,25.49,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2020-04-19,25.49,25.49,25.49,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2020-04-26,25.54,25.54,25.54,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2020-05-03,25.86,25.86,25.86,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2020-05-10,25.33,25.33,25.33,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2020-05-17,25.71,25.71,25.71,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2020-05-24,26.51,26.51,26.51,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2020-05-31,27.54,27.54,27.54,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.42,27.42,27.42,0.0,0.0
2020-06-07,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2020-06-14,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2020-06-21,26.73,26.73,26.73,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2020-06-28,27.16,27.16,27.16,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2020-07-05,27.16,27.16,27.16,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.05,27.05,27.05,0.0,0.0
