Date,OatsCommodity_Open_average,OatsCommodity_Open_max,OatsCommodity_Open_min,OatsCommodity_Open_volatility,OatsCommodity_Open_change,OatsCommodity_High_average,OatsCommodity_High_max,OatsCommodity_High_min,OatsCommodity_High_volatility,OatsCommodity_High_change,OatsCommodity_Low_average,OatsCommodity_Low_max,OatsCommodity_Low_min,OatsCommodity_Low_volatility,OatsCommodity_Low_change,OatsCommodity_Close_average,OatsCommodity_Close_max,OatsCommodity_Close_min,OatsCommodity_Close_volatility,OatsCommodity_Close_change,OatsCommodity_Volume_average,OatsCommodity_Volume_max,OatsCommodity_Volume_min,OatsCommodity_Volume_volatility,OatsCommodity_Volume_change
2018-05-13,238.79,241.0,235.7,5.300000000000011,5.050000000000011,242.2,243.0,241.0,2.0,1.5,237.8,240.75,233.5,7.25,7.25,241.02,242.0,240.25,1.75,1.4000000000000057,131,233,0,233,127
2018-05-20,247.0,252.0,243.0,9.0,3.75,251.25,254.0,245.5,8.5,8.25,243.45,249.25,241.25,8.0,-0.75,247.95,252.0,244.0,8.0,3.5,484,695,279,416,108
2018-05-27,244.6875,249.25,238.75,10.5,-3.25,249.5625,254.0,246.5,7.5,-3.25,240.9375,243.75,238.0,5.75,0.0,243.375,246.0,238.75,7.25,2.0,668,782,581,201,52
2018-06-03,242.95,245.75,239.0,6.75,-6.5,246.8,248.0,244.75,3.25,-1.25,237.55,240.25,233.75,6.5,-6.5,241.15,244.0,239.0,5.0,-0.5,403,556,308,248,20
2018-06-10,238.15,244.5,228.25,16.25,-16.25,240.45,245.0,234.5,10.5,-10.0,233.3,240.75,226.0,14.75,-12.75,236.25,242.5,230.0,12.5,-9.0,420,519,230,289,75
2018-06-17,236.5,240.0,233.5,6.5,5.5,239.95,244.75,235.75,9.0,9.0,233.7,239.5,228.5,11.0,9.0,238.7,244.5,233.25,11.25,11.25,461,574,377,197,-7
2018-06-24,244.2,249.0,240.0,9.0,6.0,248.9,255.25,242.0,13.25,4.25,241.25,249.0,237.0,12.0,9.25,245.95,254.0,241.0,13.0,9.5,316,540,1,539,-515
2018-07-01,253.75,265.0,248.0,17.0,17.0,255.75,265.0,250.0,15.0,11.0,251.0,254.0,248.0,6.0,6.0,253.0,258.25,245.5,12.75,8.75,5,14,1,13,-9
2018-07-08,245.86,258.0,236.8,21.19999999999999,-3.6999999999999886,246.88,258.0,239.0,19.0,-2.4000000000000057,244.04,256.0,234.2,21.80000000000001,-3.1999999999999886,245.6,257.5,236.9,20.599999999999994,-1.0,3,10,0,10,0
2018-07-15,233.15,237.0,231.0,6.0,-5.0,235.05,237.5,232.75,4.75,-4.0,228.9,231.0,227.25,3.75,0.25,232.45,234.0,231.5,2.5,1.75,84,171,53,118,-91
2018-07-22,231.95,233.0,230.0,3.0,-0.25,233.25,234.75,231.5,3.25,0.0,230.35,232.5,229.0,3.5,2.25,231.75,232.5,230.5,2.0,0.5,81,102,51,51,51
2018-07-29,236.8,244.0,232.25,11.75,10.5,241.85,250.0,236.5,13.5,13.5,235.95,243.5,232.0,11.5,11.5,240.05,249.75,232.75,17.0,17.0,263,314,155,159,-86
2018-08-05,258.65,263.75,249.0,14.75,12.5,264.55,269.0,261.5,7.5,4.0,255.6,259.0,249.0,10.0,10.0,259.75,263.75,255.25,8.5,-4.75,168,273,47,226,-158
2018-08-12,255.6,259.0,250.0,9.0,-2.5,259.65,261.5,254.75,6.75,-1.5,253.65,257.75,249.0,8.75,-2.75,256.1,260.25,249.75,10.5,0.75,78,125,27,98,0
2018-08-19,259.85,263.25,256.75,6.5,3.25,262.4,265.75,260.0,5.75,2.0,257.25,260.25,254.25,6.0,0.75,260.05,263.25,257.0,6.25,-1.25,111,303,28,275,46
2018-08-26,249.45,259.0,242.0,17.0,-17.0,253.15,263.5,242.0,21.5,-21.5,244.3,249.0,239.5,9.5,-8.0,245.85,251.75,239.5,12.25,-3.75,105,225,14,211,-211
2018-09-02,244.425,247.2,239.5,7.699999999999989,6.5,246.075,251.3,239.5,11.800000000000011,6.5,244.1,246.0,239.5,6.5,6.5,237.5375,247.4,234.0,13.400000000000006,0.5,4,9,0,9,-6
2018-09-09,248.06,252.8,243.8,9.0,-3.6999999999999886,248.56,253.6,243.8,9.799999999999983,-3.6999999999999886,244.74,247.5,241.0,6.5,-6.5,243.99,247.6,238.75,8.849999999999994,4.050000000000011,0,1,0,1,-1
2018-09-16,246.2,250.0,241.0,9.0,8.0,249.85,255.25,243.5,11.75,9.75,242.25,248.75,235.75,13.0,13.0,248.0,253.0,243.0,10.0,10.0,465,731,258,473,-362
2018-09-23,257.85,260.5,253.25,7.25,7.25,261.4,267.25,259.25,8.0,7.75,255.9,259.5,252.75,6.75,6.75,259.95,264.75,257.0,7.75,5.5,476,858,226,632,-310
2018-09-30,274.45,287.5,266.25,21.25,21.25,281.5,294.5,272.5,22.0,22.0,273.7,286.25,265.5,20.75,20.75,278.55,288.0,269.75,18.25,17.25,794,1050,602,448,303
2018-10-07,284.75,286.5,282.25,4.25,0.75,288.6,290.75,287.0,3.75,1.0,282.15,285.0,279.0,6.0,6.0,285.4,288.0,282.25,5.75,5.75,429,666,274,392,-392
2018-10-14,295.95,302.25,287.5,14.75,8.75,303.2,307.0,300.0,7.0,-7.0,292.5,299.75,283.75,16.0,10.75,297.65,302.25,295.25,7.0,-5.0,874,1868,497,1371,-1301
2018-10-21,292.75,296.25,285.0,11.25,-10.0,295.9,298.5,292.0,6.5,-4.5,289.4,293.75,285.0,8.75,-7.25,292.4,297.0,285.75,11.25,-3.5,416,564,289,275,78
2018-10-28,283.45,292.0,277.0,15.0,-11.0,287.4,295.75,281.75,14.0,-7.0,279.25,285.0,275.25,9.75,-4.0,281.65,286.5,276.5,10.0,-2.25,599,825,441,384,-79
2018-11-04,289.85,293.0,287.0,6.0,0.25,292.1,295.0,288.5,6.5,-5.5,285.25,290.0,281.75,8.25,-1.5,289.1,293.75,285.0,8.75,-7.75,479,677,257,420,174
2018-11-11,286.65,290.75,283.5,7.25,6.5,291.8,299.25,285.25,14.0,11.25,283.75,290.0,277.0,13.0,13.0,289.7,298.25,284.5,13.75,13.25,495,670,386,284,-200
2018-11-18,299.5625,304.5,290.75,13.75,-8.5,305.1875,318.25,291.75,26.5,-26.5,293.5,300.0,285.25,14.75,-13.25,296.5625,304.5,286.5,18.0,-18.0,783,1080,410,670,-670
2018-11-25,282.45,289.25,272.25,17.0,0.25,289.95,296.75,279.75,17.0,5.75,275.4,286.5,267.5,19.0,9.5,280.7,289.5,269.5,20.0,10.5,296,591,54,537,-537
2018-12-02,287.32,289.7,285.25,4.449999999999989,1.9499999999999886,289.95,293.5,285.5,8.0,3.25,284.6,287.5,279.0,8.5,-0.6999999999999886,285.89,290.5,281.0,9.5,0.9499999999999886,2,7,0,7,-7
2018-12-09,286.45,292.4,276.75,15.649999999999977,15.649999999999977,291.35,293.8,287.25,6.550000000000011,6.550000000000011,285.55,292.4,276.75,15.649999999999977,15.649999999999977,289.73333333333335,293.7,282.5,11.199999999999989,11.199999999999989,2,7,0,7,-7
2018-12-16,285.45,288.0,278.25,9.75,-9.25,288.0,295.0,278.25,16.75,-11.5,281.6,286.25,272.75,13.5,-13.5,283.4,288.0,277.25,10.75,-10.75,484,693,166,527,513
2018-12-23,275.1875,276.5,273.75,2.75,-2.75,276.0625,277.25,274.25,3.0,-3.0,273.3125,275.25,271.25,4.0,-4.0,274.5625,275.75,273.5,2.25,-2.25,241,446,116,330,330
2018-12-30,276.625,278.25,275.0,3.25,3.0,278.875,281.25,275.75,5.5,4.5,275.6875,278.0,273.5,4.5,4.0,278.0,280.0,275.25,4.75,4.75,210,259,119,140,105
2019-01-06,282.95,289.0,277.75,11.25,9.5,286.8,295.0,280.25,14.75,14.75,281.8,287.75,276.5,11.25,11.25,286.3,294.75,279.5,15.25,15.25,361,589,249,340,294
2019-01-13,296.4,300.75,294.5,6.25,1.25,299.85,303.5,296.75,6.75,-4.0,293.65,296.0,291.75,4.25,3.5,296.5,300.0,292.5,7.5,-1.25,449,1029,166,863,-863
2019-01-20,294.9375,298.0,291.0,7.0,-7.0,296.375,299.75,292.75,7.0,-7.0,291.3125,296.0,289.0,7.0,-5.75,293.375,297.0,290.75,6.25,-6.0,235,320,151,169,-69
2019-01-27,284.75,291.0,281.5,9.5,-7.25,288.2,294.5,283.75,10.75,-4.75,280.85,283.75,278.0,5.75,5.75,284.15,288.5,282.0,6.5,3.0,559,745,443,302,-271
2019-02-03,289.2,291.5,287.0,4.5,-3.75,291.3,294.5,288.25,6.25,-6.25,286.6,289.25,283.5,5.75,-5.0,287.65,291.25,284.25,7.0,-4.75,361,458,186,272,81
2019-02-10,283.15,286.0,281.0,5.0,-3.75,285.3,287.75,281.75,6.0,-3.5,279.9,281.5,275.0,6.5,-6.0,281.75,287.0,275.75,11.25,-6.5,582,985,444,541,446
2019-02-17,272.3125,277.25,270.0,7.25,-7.25,274.25,278.0,272.0,6.0,-6.0,267.3125,269.25,263.25,6.0,-0.25,270.1875,271.0,269.75,1.25,1.0,659,999,335,664,-430
2019-02-24,265.79,273.0,257.0,16.0,-8.300000000000011,266.37,273.75,257.0,16.75,-8.149999999999977,259.34,267.75,250.5,17.25,-7.550000000000011,261.45,269.0,252.0,17.0,-4.5,173,331,0,331,-241
2019-03-03,262.77,266.1,256.5,9.600000000000023,9.300000000000011,265.09,276.7,256.5,20.19999999999999,9.300000000000011,261.27,265.3,256.5,8.800000000000011,6.0,262.14,269.0,255.5,13.5,8.0,0,2,0,2,-2
2019-03-10,267.49,273.75,262.1,11.649999999999977,10.350000000000023,271.14,277.0,264.4,12.600000000000023,12.600000000000023,266.09999999999997,272.5,260.2,12.300000000000011,10.5,270.2,277.0,262.3,14.699999999999989,14.699999999999989,69,348,0,348,348
2019-03-17,276.2,280.0,272.75,7.25,3.0,279.9,284.5,275.0,9.5,4.5,272.85,276.5,271.0,5.5,3.5,276.95,280.75,273.0,7.75,0.5,347,542,249,293,293
2019-03-24,272.6,280.0,265.0,15.0,-15.0,274.15,280.0,269.75,10.25,-10.25,268.45,273.0,264.5,8.5,-7.75,270.35,275.25,264.75,10.5,-6.25,433,699,144,555,230
2019-03-31,280.55,288.25,273.0,15.25,15.25,285.6,291.0,279.0,12.0,10.75,279.0,286.25,271.5,14.75,14.75,283.55,288.5,278.0,10.5,9.0,537,763,184,579,-417
2019-04-07,283.65,288.0,279.25,8.75,-7.0,285.95,289.75,280.25,9.5,-0.25,279.25,284.25,276.5,7.75,-3.75,283.0,287.5,279.0,8.5,-0.25,435,609,243,366,-184
2019-04-14,292.4375,300.0,285.75,14.25,14.25,298.125,305.0,289.75,15.25,15.25,287.375,294.75,282.25,12.5,-3.25,293.9375,299.75,289.25,10.5,2.75,637,980,475,505,465
2019-04-21,294.65,300.0,290.25,9.75,9.75,300.75,310.0,293.0,17.0,17.0,294.2,299.75,289.5,10.25,10.25,298.95,308.75,293.0,15.75,15.75,350,539,252,287,36
2019-04-28,305.55,310.0,300.0,10.0,-8.5,309.05,320.0,300.0,20.0,-18.5,303.25,310.0,298.25,11.75,-8.75,305.1,317.25,297.75,19.5,-16.0,71,287,4,283,-283
2019-05-05,289.21,298.75,275.1,23.649999999999977,-18.80000000000001,290.96999999999997,298.75,277.4,21.350000000000023,-12.300000000000011,287.13,298.75,271.7,27.05000000000001,-12.300000000000011,289.8,298.5,277.3,21.19999999999999,-12.800000000000011,2,9,0,9,-9
2019-05-12,284.54,297.0,270.0,27.0,15.300000000000011,287.65,298.0,270.0,28.0,16.0,282.11,293.25,270.0,23.25,18.44999999999999,285.2,294.25,270.0,24.25,14.0,195,357,0,357,340
2019-05-19,303.8,313.0,293.0,20.0,12.5,312.65,322.75,298.0,24.75,15.75,301.3,309.0,292.0,17.0,13.25,305.65,310.25,296.5,13.75,12.0,690,1451,278,1173,112
2019-05-26,314.8125,318.0,310.25,7.75,7.75,321.0,325.0,318.5,6.5,1.25,310.5625,313.25,306.75,6.5,2.25,316.0625,318.0,314.5,3.5,-2.25,521,693,374,319,183
2019-06-02,304.45,317.0,291.0,26.0,-18.75,307.45,319.0,300.25,18.75,-18.75,296.3,304.25,290.0,14.25,-9.75,299.45,305.25,291.75,13.5,-9.25,561,862,282,580,-522
2019-06-09,300.7,304.75,296.0,8.75,8.75,305.6,312.75,296.5,16.25,16.25,296.0,300.25,291.75,8.5,8.5,301.3,304.5,295.0,9.5,7.75,718,821,576,245,-179
2019-06-16,293.7,303.25,284.0,19.25,-19.25,296.35,307.75,286.75,21.0,-21.0,286.9,296.0,275.25,20.75,-20.75,288.65,297.5,279.0,18.5,-18.5,824,1368,448,920,170
2019-06-23,276.35,279.25,274.0,5.25,-5.25,280.55,288.5,274.25,14.25,-5.0,270.75,274.0,268.0,6.0,6.0,274.05,278.0,270.5,7.5,2.5,241,631,2,629,-629
2019-06-30,283.63750000000005,289.25,277.1,12.149999999999977,6.5,286.7125,289.25,283.7,5.550000000000011,-2.8000000000000114,281.3875,289.25,275.2,14.050000000000011,-1.900000000000034,283.95,286.3,278.9,7.400000000000034,-7.400000000000034,0,1,0,1,0
2019-07-07,277.44,279.5,274.5,5.0,0.6999999999999886,280.56,283.9,276.3,7.599999999999966,2.8000000000000114,274.52,276.9,272.3,4.599999999999966,0.7999999999999545,277.66,282.0,274.6,7.399999999999977,4.0,0,0,0,0,0
2019-07-14,276.95,282.0,269.0,13.0,-13.0,280.05,282.75,276.0,6.75,-6.75,273.15,278.0,269.0,9.0,-9.0,276.35,281.25,271.75,9.5,-9.5,89,121,59,62,55
2019-07-21,268.05,275.5,264.0,11.5,-11.5,269.65,276.25,265.0,11.25,-11.25,263.0,266.0,257.25,8.75,-8.75,263.7,266.75,257.5,9.25,-9.25,100,182,64,118,118
2019-07-28,257.85,260.0,256.5,3.5,3.25,262.5,271.5,257.0,14.5,8.75,256.65,258.75,255.0,3.75,2.25,259.25,265.5,256.0,9.5,6.75,183,272,130,142,1
2019-08-04,269.8,275.75,264.5,11.25,5.75,271.4,275.75,267.0,8.75,5.75,266.8,273.25,261.25,12.0,12.0,270.0,274.75,265.75,9.0,9.0,54,74,33,41,-41
2019-08-11,273.4,276.0,270.75,5.25,1.0,277.55,281.0,272.0,9.0,5.25,271.05,275.0,268.0,7.0,5.25,275.05,280.25,271.75,8.5,8.5,68,110,40,70,-70
2019-08-18,271.35,281.5,265.0,16.5,-16.5,273.15,282.0,265.0,17.0,-17.0,266.5,270.25,261.0,9.25,-8.75,268.9,272.75,264.75,8.0,-5.5,69,158,15,143,-137
2019-08-25,263.2,268.75,254.25,14.5,0.75,270.05,283.75,258.75,25.0,-0.75,255.85,267.5,246.5,21.0,-5.25,263.15,280.25,254.0,26.25,-0.75,21,43,6,37,-37
2019-09-01,267.7875,275.25,259.0,16.25,5.649999999999977,268.1125,275.25,259.0,16.25,5.149999999999977,266.2875,275.25,259.0,16.25,9.75,268.4875,276.25,264.0,12.25,10.550000000000011,1,3,0,3,1
2019-09-08,274.82,281.7,268.3,13.399999999999977,13.399999999999977,279.12,285.7,269.7,16.0,16.0,272.76,279.8,267.6,12.199999999999989,10.199999999999989,277.2,282.8,269.7,13.100000000000023,9.300000000000011,0,0,0,0,0
2019-09-15,279.3,281.25,276.25,5.0,-4.75,280.55,283.75,277.75,6.0,-6.0,276.3,278.5,272.25,6.25,-3.0,278.5,281.25,275.75,5.5,-5.25,422,777,157,620,-134
2019-09-22,274.8,279.0,270.75,8.25,-6.5,276.0,281.0,272.0,9.0,-9.0,271.3,275.0,269.0,6.0,-5.5,273.15,279.75,270.0,9.75,-9.75,376,539,156,383,-328
2019-09-29,279.65,286.75,271.5,15.25,15.25,285.2,293.75,276.75,17.0,17.0,278.4,285.75,270.0,15.75,15.75,282.7,287.0,275.75,11.25,10.25,522,942,278,664,349
2019-10-06,284.6,288.0,281.0,7.0,0.5,287.95,291.5,284.5,7.0,3.0,282.6,286.5,280.5,6.0,6.0,285.1,289.25,281.5,7.75,7.75,322,431,176,255,-64
2019-10-13,296.05,301.5,289.5,12.0,7.5,302.7,309.0,298.0,11.0,0.75,293.65,297.0,289.25,7.75,4.5,297.95,302.5,294.25,8.25,-3.5,566,943,316,627,-319
2019-10-20,295.9,302.75,288.75,14.0,8.5,300.4,305.0,295.75,9.25,9.25,292.85,299.5,287.25,12.25,12.25,297.35,302.5,288.5,14.0,14.0,393,588,249,339,-246
2019-10-27,299.1,302.25,296.5,5.75,-2.0,302.25,307.5,299.75,7.75,5.25,295.7,297.25,295.0,2.25,2.25,299.4,306.0,296.5,9.5,9.5,464,777,357,420,333
2019-11-03,302.45,305.5,298.25,7.25,0.0,305.65,307.75,301.5,6.25,-0.75,298.75,301.25,297.25,4.0,4.0,303.0,307.0,297.75,9.25,6.5,399,619,164,455,-247
2019-11-10,307.8,313.0,303.5,9.5,4.5,311.7,314.0,309.25,4.75,-0.25,305.25,307.5,303.25,4.25,4.25,308.65,312.25,305.5,6.75,-3.25,572,930,304,626,-70
2019-11-17,308.65,313.5,303.25,10.25,5.0,313.15,319.5,306.75,12.75,3.5,305.25,311.25,299.25,12.0,11.25,309.5,313.75,302.25,11.5,9.25,628,966,355,611,-611
2019-11-24,315.9375,319.0,311.5,7.5,7.0,322.9375,326.75,318.5,8.25,4.25,313.25,317.0,311.0,6.0,6.0,316.125,321.25,312.5,8.75,6.5,445,865,59,806,-530
2019-12-01,315.73,326.5,302.4,24.100000000000023,-12.5,319.37,331.5,305.6,25.899999999999977,-14.0,315.27,326.5,300.6,25.899999999999977,-12.5,315.74,325.25,303.2,22.05000000000001,-11.5,16,69,0,69,-5
2019-12-08,299.78,315.0,292.8,22.19999999999999,-12.800000000000011,303.5,318.0,295.9,22.100000000000023,-14.100000000000023,297.0,315.0,290.6,24.399999999999977,-19.600000000000023,300.55,316.75,292.8,23.94999999999999,-20.149999999999977,0,4,0,4,-4
2019-12-15,303.05,308.0,300.25,7.75,0.25,305.15,308.75,300.5,8.25,-8.25,297.45,303.0,291.0,12.0,-8.0,300.55,307.5,292.0,15.5,-15.5,418,742,175,567,395
2019-12-22,288.3125,292.0,284.75,7.25,-7.25,291.75,295.5,289.25,6.25,2.75,283.75,284.75,283.0,1.75,0.75,286.4375,288.5,283.0,5.5,0.0,428,562,266,296,-33
2019-12-29,292.3125,298.0,288.25,9.75,9.75,296.375,301.25,293.0,8.25,8.0,289.25,291.0,288.0,3.0,-0.25,292.8125,298.0,290.5,7.5,0.25,235,391,115,276,227
2020-01-05,296.0,302.75,290.0,12.75,12.75,300.4,309.0,295.0,14.0,14.0,293.65,302.0,287.75,14.25,14.25,299.4,308.5,293.25,15.25,14.25,270,421,147,274,174
2020-01-12,308.95,311.75,305.75,6.0,-2.75,312.3,316.0,307.75,8.25,0.5,305.6,309.25,303.25,6.0,-0.25,309.4,313.0,305.5,7.5,0.75,420,519,279,240,-153
2020-01-19,313.875,315.5,311.25,4.25,4.25,315.9375,317.0,315.0,2.0,1.75,309.0,312.25,303.0,9.25,-6.25,311.9375,316.5,303.25,13.25,-11.5,411,813,213,600,526
2020-01-26,305.9,309.0,302.5,6.5,2.25,308.45,312.0,305.25,6.75,2.5,302.2,306.5,298.75,7.75,3.5,304.9,307.75,300.5,7.25,3.25,475,639,235,404,59
2020-02-02,303.95,308.0,298.75,9.25,1.75,307.95,310.0,305.0,5.0,-5.0,300.95,304.0,297.5,6.5,4.75,304.1,308.0,300.25,7.75,2.75,378,773,169,604,-604
2020-02-09,300.75,303.0,296.5,6.5,-6.5,302.5,306.75,297.75,9.0,-5.75,296.45,298.25,293.75,4.5,-4.0,299.35,304.0,295.75,8.25,-5.75,437,634,274,360,-159
2020-02-16,300.3125,304.5,296.5,8.0,1.75,303.5,305.0,299.75,5.25,-5.0,296.6875,300.75,293.5,7.25,-1.5,299.8125,303.5,296.0,7.5,-7.5,539,792,406,386,-310
2020-02-23,284.55,294.25,277.0,17.25,-15.0,286.45,296.25,279.25,17.0,-17.0,277.55,285.5,268.0,17.5,-11.75,278.4,286.0,268.75,17.25,-17.25,280,484,4,480,-405
2020-03-01,268.55,273.7,263.25,10.449999999999989,-2.5,270.55,273.8,264.25,9.550000000000011,-2.0,265.65,268.9,263.25,5.649999999999977,1.099999999999966,266.74,270.7,258.0,12.699999999999989,2.6000000000000227,1,7,0,7,0
2020-03-08,272.71999999999997,276.7,268.4,8.300000000000011,6.699999999999989,277.04,280.9,271.1,9.799999999999955,7.699999999999989,266.6,272.2,256.1,16.099999999999966,12.699999999999989,272.12,275.7,267.6,8.099999999999966,1.599999999999966,0,0,0,0,0
2020-03-15,259.05,267.25,252.75,14.5,-5.0,266.85,272.5,259.25,13.25,-0.75,253.75,260.75,248.25,12.5,12.5,258.3,262.0,253.5,8.5,2.5,278,685,0,685,-685
2020-03-22,266.8,270.5,262.0,8.5,-3.25,270.05,274.0,266.25,7.75,0.0,261.65,267.25,257.5,9.75,2.75,266.1,269.5,261.0,8.5,-3.0,248,427,0,427,239
2020-03-29,263.35,265.75,261.0,4.75,-1.25,268.65,277.5,264.5,13.0,8.0,259.9,263.0,257.25,5.75,1.75,264.65,272.75,260.25,12.5,11.25,404,623,222,401,309
2020-04-05,274.0625,275.5,272.25,3.25,1.5,277.5625,279.0,276.25,2.75,-1.0,269.6875,272.25,268.0,4.25,4.25,274.375,275.5,273.5,2.0,0.75,292,352,243,109,-109
2020-04-12,279.6,288.75,274.25,14.5,14.0,284.5,289.75,276.5,13.25,13.0,276.65,284.0,270.5,13.5,13.5,282.95,289.25,274.75,14.5,13.25,253,314,215,99,-33
2020-04-19,295.5,302.0,289.25,12.75,7.5,301.1,305.0,294.5,10.5,9.5,291.85,296.5,286.0,10.5,10.5,298.25,303.25,293.25,10.0,9.75,224,324,112,212,-130
2020-04-26,301.56,312.0,283.3,28.69999999999999,-17.19999999999999,312.92,347.25,287.1,60.14999999999998,-21.899999999999977,294.67,312.0,277.1,34.89999999999998,-14.899999999999977,306.7,309.25,305.0,4.25,4.25,141,422,1,421,-167
2020-05-03,301.28000000000003,320.0,288.1,31.899999999999977,5.0,303.8,320.0,292.8,27.19999999999999,5.0,299.52,320.0,286.7,33.30000000000001,5.0,314.2,315.5,310.25,5.25,0.5,1,4,0,4,-2
2020-05-10,298.06,305.0,294.8,10.199999999999989,10.199999999999989,302.94,320.0,298.0,22.0,22.0,296.7,303.0,293.8,9.199999999999989,8.5,319.1,322.0,312.0,10.0,-6.75,173,865,0,865,865
2020-05-17,317.25,320.25,313.0,7.25,7.25,322.25,324.75,320.5,4.25,1.75,315.05,318.25,309.5,8.75,8.75,319.15,323.5,315.75,7.75,4.75,413,727,267,460,-412
2020-05-24,327.5,330.5,323.75,6.75,5.25,331.8125,335.25,329.5,5.75,-3.0,324.3125,326.25,322.25,4.0,1.0,327.875,331.25,324.25,7.0,-7.0,554,724,355,369,-95
2020-05-31,331.5,345.25,324.0,21.25,21.25,338.75,350.0,330.75,19.25,14.25,326.2,331.0,322.75,8.25,2.75,332.7,345.5,328.25,17.25,-1.5,613,999,289,710,394
2020-06-07,318.95,330.0,314.0,16.0,-10.25,322.5,330.0,317.75,12.25,-7.25,310.75,315.0,307.0,8.0,4.75,316.25,319.0,313.5,5.5,2.5,623,999,415,584,-573
2020-06-14,310.0,319.5,303.75,15.75,-11.5,312.4,319.5,306.5,13.0,-13.0,303.8,315.0,299.0,16.0,-11.5,307.75,319.0,302.75,16.25,-13.0,514,1190,207,983,-147
