Date,Pacer WealthShieldEtf_Open_average,Pacer WealthShieldEtf_Open_max,Pacer WealthShieldEtf_Open_min,Pacer WealthShieldEtf_Open_volatility,Pacer WealthShieldEtf_Open_change,Pacer WealthShieldEtf_High_average,Pacer WealthShieldEtf_High_max,Pacer WealthShieldEtf_High_min,Pacer WealthShieldEtf_High_volatility,Pacer WealthShieldEtf_High_change,Pacer WealthShieldEtf_Low_average,Pacer WealthShieldEtf_Low_max,Pacer WealthShieldEtf_Low_min,Pacer WealthShieldEtf_Low_volatility,Pacer WealthShieldEtf_Low_change,Pacer WealthShieldEtf_Close_average,Pacer WealthShieldEtf_Close_max,Pacer WealthShieldEtf_Close_min,Pacer WealthShieldEtf_Close_volatility,Pacer WealthShieldEtf_Close_change
2018-07-15,26.46,26.46,26.46,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2018-07-22,26.06,26.06,26.06,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2018-07-29,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.08,26.08,26.08,0.0,0.0
2018-08-05,26.32,26.32,26.32,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2018-08-12,25.85,25.85,25.85,0.0,0.0,25.94,25.94,25.94,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2018-08-19,26.49,26.49,26.49,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2018-08-26,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.06,27.06,27.06,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2018-09-02,26.2,26.2,26.2,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2018-09-09,26.65,26.65,26.65,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2018-09-16,26.84,26.84,26.84,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2018-09-23,26.78,26.78,26.78,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.79,26.79,26.79,0.0,0.0
2018-09-30,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0,25.99,25.99,25.99,0.0,0.0,26.21,26.21,26.21,0.0,0.0
2018-10-07,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0,24.75,24.75,24.75,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2018-10-14,25.07,25.07,25.07,0.0,0.0,25.19,25.19,25.19,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2018-10-21,23.8,23.8,23.8,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2018-10-28,24.14,24.14,24.14,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-11-04,24.14,24.14,24.14,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2018-11-11,24.15,24.15,24.15,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2018-11-18,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-11-25,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-12-02,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-12-09,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2018-12-16,24.22,24.22,24.22,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2018-12-23,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2018-12-30,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2019-01-06,24.05,24.05,24.05,0.0,0.0,24.09,24.09,24.09,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2019-01-13,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-01-20,23.97,23.97,23.97,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2019-01-27,24.11,24.11,24.11,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2019-02-03,24.35,24.35,24.35,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2019-02-10,24.18,24.18,24.18,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2019-02-17,24.24,24.24,24.24,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2019-02-24,23.85,23.85,23.85,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2019-03-03,23.57,23.57,23.57,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2019-03-10,24.09,24.09,24.09,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-03-17,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-03-24,24.18,24.18,24.18,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-03-31,24.43,24.43,24.43,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-04-07,24.51,24.51,24.51,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.68,24.68,24.68,0.0,0.0
2019-04-14,24.48,24.48,24.48,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-04-21,24.83,24.83,24.83,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-04-28,24.85,24.85,24.85,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.85,24.85,24.85,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-05-05,24.35,24.35,24.35,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2019-05-12,24.53,24.53,24.53,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-05-19,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-05-26,24.01,24.01,24.01,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-06-02,24.13,24.13,24.13,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-06-09,24.09,24.09,24.09,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.04,24.04,24.04,0.0,0.0
2019-06-16,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2019-06-23,24.21,24.21,24.21,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-06-30,24.47,24.47,24.47,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-07-07,24.85,24.85,24.85,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2019-07-14,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.66,24.66,24.66,0.0,0.0
2019-07-21,24.92,24.92,24.92,0.0,0.0,25.05,25.05,25.05,0.0,0.0,24.92,24.92,24.92,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-07-28,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.87,23.87,23.87,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-08-04,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-08-11,23.28,23.28,23.28,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2019-08-18,23.61,23.61,23.61,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2019-08-25,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2019-09-01,23.39,23.39,23.39,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-09-08,22.25,22.25,22.25,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2019-09-15,22.71,22.71,22.71,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2019-09-22,22.84,22.84,22.84,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-09-29,22.68,22.68,22.68,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2019-10-06,22.85,22.85,22.85,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2019-10-13,22.9,22.9,22.9,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2019-10-20,23.11,23.11,23.11,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2019-10-27,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2019-11-03,23.04,23.04,23.04,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-11-10,23.31,23.31,23.31,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-11-17,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2019-11-24,23.58,23.58,23.58,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2019-12-01,23.59,23.59,23.59,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-12-08,23.6,23.6,23.6,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2019-12-15,23.96,23.96,23.96,0.0,0.0,24.14,24.14,24.14,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-12-22,24.04,24.04,24.04,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-12-29,23.95,23.95,23.95,0.0,0.0,24.05,24.05,24.05,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2020-01-05,24.32,24.32,24.32,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2020-01-12,24.67,24.67,24.67,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2020-01-19,24.49,24.49,24.49,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2020-01-26,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2020-02-02,24.68,24.68,24.68,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2020-02-09,24.94,24.94,24.94,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2020-02-16,24.81,24.81,24.81,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2020-02-23,21.71,21.71,21.71,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2020-03-01,23.7,23.7,23.7,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2020-03-08,22.19,22.19,22.19,0.0,0.0,23.08,23.08,23.08,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.99,21.99,21.99,0.0,0.0
2020-03-15,21.79,21.79,21.79,0.0,0.0,22.53,22.53,22.53,0.0,0.0,21.79,21.79,21.79,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2020-03-22,23.61,23.61,23.61,0.0,0.0,24.17,24.17,24.17,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2020-03-29,24.09,24.09,24.09,0.0,0.0,24.6,24.6,24.6,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2020-04-05,23.59,23.59,23.59,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2020-04-12,24.13,24.13,24.13,0.0,0.0,24.21,24.21,24.21,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2020-04-19,24.22,24.22,24.22,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2020-04-26,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2020-05-03,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2020-05-10,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2020-05-17,23.51,23.51,23.51,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2020-05-24,23.17,23.17,23.17,0.0,0.0,24.09,24.09,24.09,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2020-05-31,22.41,22.41,22.41,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2020-06-07,23.28,23.28,23.28,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2020-06-14,22.97,22.97,22.97,0.0,0.0,23.18,23.18,23.18,0.0,0.0,22.93,22.93,22.93,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2020-06-21,23.45,23.45,23.45,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2020-06-28,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2020-07-05,24.25,24.25,24.25,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0
